title,reviewer,current_review_url,info_url
NIER Review,Kevin VanOrd,https://www.gamespot.com/reviews/nier-review/1900-6260971/,https://www.gamespot.com/games/nier/
Dante's Inferno: Trials of St. Lucia Review,Tom Mc Shea,https://www.gamespot.com/reviews/dantes-inferno-trials-of-st-lucia-review/1900-6260953/,https://www.gamespot.com/games/dantes-inferno/
Left 4 Dead 2: The Passing Review,Chris Watters,https://www.gamespot.com/reviews/left-4-dead-2-the-passing-review/1900-6260865/,https://www.gamespot.com/games/left-4-dead-2/
3D Dot Game Heroes Review,Tom Mc Shea,https://www.gamespot.com/reviews/3d-dot-game-heroes-review/1900-6260112/,https://www.gamespot.com/games/3d-dot-game-heroes/
Dead to Rights: Retribution Review,Chris Watters,https://www.gamespot.com/reviews/dead-to-rights-retribution-review/1900-6260606/,https://www.gamespot.com/games/dead-to-rights-retribution/
Dead to Rights: Retribution Review,Chris Watters,https://www.gamespot.com/reviews/dead-to-rights-retribution-review/1900-6260603/,https://www.gamespot.com/games/dead-to-rights-retribution/
Tom Clancy's Splinter Cell: Conviction Review,Kevin VanOrd,https://www.gamespot.com/reviews/tom-clancys-splinter-cell-conviction-review/1900-6260586/,https://www.gamespot.com/games/tom-clancys-splinter-cell-conviction/
Super Street Fighter IV Review,Dan Chiappini,https://www.gamespot.com/reviews/super-street-fighter-iv-review/1900-6260477/,https://www.gamespot.com/games/super-street-fighter-iv/
2010 FIFA World Cup South Africa Review,Justin Calvert,https://www.gamespot.com/reviews/2010-fifa-world-cup-south-africa-review/1900-6260570/,https://www.gamespot.com/games/2010-fifa-world-cup-south-africa/
2010 FIFA World Cup South Africa Review,Justin Calvert,https://www.gamespot.com/reviews/2010-fifa-world-cup-south-africa-review/1900-6260563/,https://www.gamespot.com/games/2010-fifa-world-cup-south-africa/
Super Street Fighter IV Review,Dan Chiappini,https://www.gamespot.com/reviews/super-street-fighter-iv-review/1900-6260480/,https://www.gamespot.com/games/super-street-fighter-iv/
Monster Hunter Tri Review,Kevin VanOrd,https://www.gamespot.com/reviews/monster-hunter-tri-review/1900-6260226/,https://www.gamespot.com/games/monster-hunter-tri/
After Burner Climax Review,Carolyn Petit,https://www.gamespot.com/reviews/after-burner-climax-review/1900-6260120/,https://www.gamespot.com/games/after-burner-climax/
After Burner Climax Review,Carolyn Petit,https://www.gamespot.com/reviews/after-burner-climax-review/1900-6260186/,https://www.gamespot.com/games/after-burner-climax/
test Review,Test Test,https://www.gamespot.com/reviews/test/1900-6260095/,https://www.gamespot.com/games/star-wars-dark-forces/
Out of the Park Baseball 11 Review,Brett Todd,https://www.gamespot.com/reviews/out-of-the-park-baseball-11-review/1900-6260005/,https://www.gamespot.com/games/out-of-the-park-baseball-11/
The Secret of Monkey Island: Special Edition Review,Justin Calvert,https://www.gamespot.com/reviews/the-secret-of-monkey-island-special-edition-review/1900-6260007/,https://www.gamespot.com/games/the-secret-of-monkey-island/
Fat Princess: Fistful of Cake Review,Tom Mc Shea,https://www.gamespot.com/reviews/fat-princess-fistful-of-cake-review/1900-6259133/,https://www.gamespot.com/games/fat-princess/
Beat Hazard Review,Kevin VanOrd,https://www.gamespot.com/reviews/beat-hazard-review/1900-6259809/,https://www.gamespot.com/games/beat-hazard/
Mount & Blade: Warband Review,Brett Todd,https://www.gamespot.com/reviews/mount-and-blade-warband-review/1900-6259262/,https://www.gamespot.com/games/mount-and-blade-warband/
Again Review,Nathan Meunier,https://www.gamespot.com/reviews/again-review/1900-6259157/,https://www.gamespot.com/games/again-interactive-crime-novel/
The Misadventures of P.B. Winterbottom Review,Tom Mc Shea,https://www.gamespot.com/reviews/the-misadventures-of-pb-winterbottom-review/1900-6259139/,https://www.gamespot.com/games/the-misadventures-of-p-b-winterbottom/
Deadly Premonition Review,Kevin VanOrd,https://www.gamespot.com/reviews/deadly-premonition-review/1900-6258973/,https://www.gamespot.com/games/deadly-premonition/
Final Fight: Double Impact Review,Carolyn Petit,https://www.gamespot.com/reviews/final-fight-double-impact-review/1900-6258979/,https://www.gamespot.com/games/final-fight-double-impact/
Final Fight: Double Impact Review,Carolyn Petit,https://www.gamespot.com/reviews/final-fight-double-impact-review/1900-6259061/,https://www.gamespot.com/games/final-fight-double-impact/
Grand Theft Auto IV: Episodes from Liberty City Review,Justin Calvert,https://www.gamespot.com/reviews/grand-theft-auto-iv-episodes-from-liberty-city-rev/1900-6258860/,https://www.gamespot.com/games/grand-theft-auto-episodes-from-liberty-city/
Majesty 2: Kingmaker Review,Brett Todd,https://www.gamespot.com/reviews/majesty-2-kingmaker-review/1900-6258418/,https://www.gamespot.com/games/majesty-2-the-fantasy-kingdom-sim/
Lead and Gold: Gangs of the Wild West Review,Chris Watters,https://www.gamespot.com/reviews/lead-and-gold-gangs-of-the-wild-west-review/1900-6258294/,https://www.gamespot.com/games/lead-and-gold-gangs-of-the-wild-west/
Pokemon HeartGold Review,Nathan Meunier,https://www.gamespot.com/reviews/pokemon-heartgold-review/1900-6257800/,https://www.gamespot.com/games/pokemon-heartgold-version/
Pokemon SoulSilver Review,Nathan Meunier,https://www.gamespot.com/reviews/pokemon-soulsilver-review/1900-6258090/,https://www.gamespot.com/games/pokemon-heartgold-version/
Prison Break: The Conspiracy Review,Tom Mc Shea,https://www.gamespot.com/reviews/prison-break-the-conspiracy-review/1900-6257779/,https://www.gamespot.com/games/prison-break-the-conspiracy/
Prison Break: The Conspiracy Review,Tom Mc Shea,https://www.gamespot.com/reviews/prison-break-the-conspiracy-review/1900-6257794/,https://www.gamespot.com/games/prison-break-the-conspiracy/
Grand Theft Auto IV: Episodes from Liberty City Review,Justin Calvert,https://www.gamespot.com/reviews/grand-theft-auto-iv-episodes-from-liberty-city-rev/1900-6257782/,https://www.gamespot.com/games/grand-theft-auto-episodes-from-liberty-city/
Tom Clancy's Splinter Cell: Conviction Review,Kevin VanOrd,https://www.gamespot.com/reviews/tom-clancys-splinter-cell-conviction-review/1900-6257415/,https://www.gamespot.com/games/tom-clancys-splinter-cell-conviction/
Mimana Iyar Chronicles Review,Austin Shau,https://www.gamespot.com/reviews/mimana-iyar-chronicles-review/1900-6257495/,https://www.gamespot.com/games/mimana-iyar-chronicle/
Alice in Wonderland Review,Gamespot Staff,https://www.gamespot.com/reviews/alice-in-wonderland-review/1900-6257497/,https://www.gamespot.com/games/alice-in-wonderland-2010/
Prison Break: The Conspiracy Review,Tom Mc Shea,https://www.gamespot.com/reviews/prison-break-the-conspiracy-review/1900-6257479/,https://www.gamespot.com/games/prison-break-the-conspiracy/
Alice in Wonderland Review,Gamespot Staff,https://www.gamespot.com/reviews/alice-in-wonderland-review/1900-6257315/,https://www.gamespot.com/games/alice-in-wonderland-2010/
Mass Effect 2: Kasumi - Stolen Memory Review,Kevin VanOrd,https://www.gamespot.com/reviews/mass-effect-2-kasumi-stolen-memory-review/1900-6257312/,https://www.gamespot.com/games/mass-effect-2/
Mass Effect 2: Kasumi - Stolen Memory Review,Kevin VanOrd,https://www.gamespot.com/reviews/mass-effect-2-kasumi-stolen-memory-review/1900-6257313/,https://www.gamespot.com/games/mass-effect-2/
Rooms: The Main Building Review,Chris Watters,https://www.gamespot.com/reviews/rooms-the-main-building-review/1900-6257101/,https://www.gamespot.com/games/rooms-the-main-building/
Shin Megami Tensei: Strange Journey Review,Lark Anderson,https://www.gamespot.com/reviews/shin-megami-tensei-strange-journey-review/1900-6256971/,https://www.gamespot.com/games/shin-megami-tensei-strange-journey/
Mega Man 10 Review,Tom Mc Shea,https://www.gamespot.com/reviews/mega-man-10-review/1900-6256974/,https://www.gamespot.com/games/mega-man-10/
Mega Man 10 Review,Tom Mc Shea,https://www.gamespot.com/reviews/mega-man-10-review/1900-6256972/,https://www.gamespot.com/games/mega-man-10/
The Settlers 7: Paths to a Kingdom Review,Kevin VanOrd,https://www.gamespot.com/reviews/the-settlers-7-paths-to-a-kingdom-review/1900-6256969/,https://www.gamespot.com/games/the-settlers-7-paths-to-a-kingdom/
Shatter Review,Carolyn Petit,https://www.gamespot.com/reviews/shatter-review/1900-6254701/,https://www.gamespot.com/games/shatter-2009/
Mega Man 10 Review,Tom Mc Shea,https://www.gamespot.com/reviews/mega-man-10-review/1900-6254704/,https://www.gamespot.com/games/mega-man-10/
Fragile Dreams: Farewell Ruins of the Moon Review,Carolyn Petit,https://www.gamespot.com/reviews/fragile-dreams-farewell-ruins-of-the-moon-review/1900-6254616/,https://www.gamespot.com/games/fragile-dreams-farewell-ruins-of-the-moon/
Section 8 Review,Tom Mc Shea,https://www.gamespot.com/reviews/section-8-review/1900-6254474/,https://www.gamespot.com/games/section-8/
Resonance of Fate Review,Tom Mc Shea,https://www.gamespot.com/reviews/resonance-of-fate-review/1900-6254401/,https://www.gamespot.com/games/resonance-of-fate/
Resonance of Fate Review,Tom Mc Shea,https://www.gamespot.com/reviews/resonance-of-fate-review/1900-6254358/,https://www.gamespot.com/games/resonance-of-fate/
Global Agenda Review,Chris Watters,https://www.gamespot.com/reviews/global-agenda-review/1900-6254436/,https://www.gamespot.com/games/global-agenda/
MotoGP 09/10 Review,,https://www.gamespot.com/reviews/motogp-09-10-review/1900-6254419/,https://www.gamespot.com/games/motogp-09-10/
MotoGP 09/10 Review,,https://www.gamespot.com/reviews/motogp-09-10-review/1900-6254418/,https://www.gamespot.com/games/motogp-09-10/
Rugby League 3 Review,Dan Chiappini,https://www.gamespot.com/reviews/rugby-league-3-review/1900-6254370/,https://www.gamespot.com/games/rugby-league-3/
WarioWare DIY Review,Justin Calvert,https://www.gamespot.com/reviews/warioware-diy-review/1900-6254364/,https://www.gamespot.com/games/warioware-d-i-y/
Major League Baseball 2K10 Review,Brett Todd,https://www.gamespot.com/reviews/major-league-baseball-2k10-review/1900-6254245/,https://www.gamespot.com/games/major-league-baseball-2k10/
Last Rebellion Review,Shiva Stella,https://www.gamespot.com/reviews/last-rebellion-review/1900-6254249/,https://www.gamespot.com/games/last-rebellion/
Just Cause 2 Review,Kevin VanOrd,https://www.gamespot.com/reviews/just-cause-2-review/1900-6254243/,https://www.gamespot.com/games/just-cause-2/
Just Cause 2 Review,Kevin VanOrd,https://www.gamespot.com/reviews/just-cause-2-review/1900-6254016/,https://www.gamespot.com/games/just-cause-2/
Age of Zombies Review,Randolph Ramsay,https://www.gamespot.com/reviews/age-of-zombies-review/1900-6254199/,https://www.gamespot.com/games/age-of-zombies/
Just Cause 2 Review,Kevin VanOrd,https://www.gamespot.com/reviews/just-cause-2-review/1900-6254070/,https://www.gamespot.com/games/just-cause-2/
Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Three Review,Mark Walton,https://www.gamespot.com/reviews/blue-toad-murder-files-the-mysteries-of-little-rid/1900-6253809/,https://www.gamespot.com/games/blue-toad-murder-files-the-mysteries-of-little/
Supreme Commander 2 Review,Kevin VanOrd,https://www.gamespot.com/reviews/supreme-commander-2-review/1900-6254130/,https://www.gamespot.com/games/supreme-commander-2/
Silent Hunter 5: Battle of the Atlantic Review,Brett Todd,https://www.gamespot.com/reviews/silent-hunter-5-battle-of-the-atlantic-review/1900-6254133/,https://www.gamespot.com/games/silent-hunter-5-battle-of-the-atlantic/
Red Steel 2 Review,Carolyn Petit,https://www.gamespot.com/reviews/red-steel-2-review/1900-6254074/,https://www.gamespot.com/games/red-steel-2/
Metro 2033 Review,Chris Watters,https://www.gamespot.com/reviews/metro-2033-review/1900-6253862/,https://www.gamespot.com/games/metro-2033/
Infinite Space Review,Nathan Meunier,https://www.gamespot.com/reviews/infinite-space-review/1900-6253816/,https://www.gamespot.com/games/infinite-space/
Metro 2033 Review,Chris Watters,https://www.gamespot.com/reviews/metro-2033-review/1900-6253762/,https://www.gamespot.com/games/metro-2033/
Perfect Dark Review,Tom Mc Shea,https://www.gamespot.com/reviews/perfect-dark-review/1900-6253759/,https://www.gamespot.com/games/perfect-dark-2000/
Dragon Age: Origins - Awakening Review,Kevin VanOrd,https://www.gamespot.com/reviews/dragon-age-origins-awakening-review/1900-6253668/,https://www.gamespot.com/games/dragon-age-origins/
"Warhammer 40,000: Dawn of War II - Chaos Rising Review",Daniel Shannon,https://www.gamespot.com/reviews/warhammer-40000-dawn-of-war-ii-chaos-rising-review/1900-6253691/,https://www.gamespot.com/games/warhammer-40-000-dawn-of-war-ii-chaos-rising/
Scrap Metal Review,Justin Calvert,https://www.gamespot.com/reviews/scrap-metal-review/1900-6253703/,https://www.gamespot.com/games/scrap-metal/
Calling Review,Nathan Meunier,https://www.gamespot.com/reviews/calling-review/1900-6253687/,https://www.gamespot.com/games/calling/
Command & Conquer 4: Tiberian Twilight Review,Kevin VanOrd,https://www.gamespot.com/reviews/command-and-conquer-4-tiberian-twilight-review/1900-6253523/,https://www.gamespot.com/games/command-and-conquer-4-tiberian-twilight/
Dynasty Warriors: Strikeforce Review,Brian Fishman,https://www.gamespot.com/reviews/dynasty-warriors-strikeforce-review/1900-6253423/,https://www.gamespot.com/games/dynasty-warriors-strikeforce/
Dynasty Warriors: Strikeforce Review,Brian Fishman,https://www.gamespot.com/reviews/dynasty-warriors-strikeforce-review/1900-6253649/,https://www.gamespot.com/games/dynasty-warriors-strikeforce/
Dynasty Warriors: Strikeforce Review,Brian Fishman,https://www.gamespot.com/reviews/dynasty-warriors-strikeforce-review/1900-6214766/,https://www.gamespot.com/games/dynasty-warriors-strikeforce/
Yakuza 3 Review,Dan Chiappini,https://www.gamespot.com/reviews/yakuza-3-review/1900-6253315/,https://www.gamespot.com/games/yakuza-3/
Bejeweled Twist Review,Tom Mc Shea,https://www.gamespot.com/reviews/bejeweled-twist-review/1900-6253428/,https://www.gamespot.com/games/bejeweled-twist/
MLB 10: The Show Review,Brett Todd,https://www.gamespot.com/reviews/mlb-10-the-show-review/1900-6253314/,https://www.gamespot.com/games/mlb-10-the-show/
Toy Soldiers Review,Justin Calvert,https://www.gamespot.com/reviews/toy-soldiers-review/1900-6253192/,https://www.gamespot.com/games/toy-soldiers/
Dawn of Discovery: Venice Review,Carolyn Petit,https://www.gamespot.com/reviews/dawn-of-discovery-venice-review/1900-6253197/,https://www.gamespot.com/games/dawn-of-discovery-venice/
Major League Baseball 2K10 Review,Brett Todd,https://www.gamespot.com/reviews/major-league-baseball-2k10-review/1900-6253021/,https://www.gamespot.com/games/major-league-baseball-2k10/
Assassin's Creed II Review,Kevin VanOrd,https://www.gamespot.com/reviews/assassins-creed-ii-review/1900-6253120/,https://www.gamespot.com/games/assassins-creed-ii/
Greed Corp Review,Tom Mc Shea,https://www.gamespot.com/reviews/greed-corp-review/1900-6253143/,https://www.gamespot.com/games/greed-corp/
Greed Corp Review,Tom Mc Shea,https://www.gamespot.com/reviews/greed-corp-review/1900-6253153/,https://www.gamespot.com/games/greed-corp/
God of War III Review,Tom Mc Shea,https://www.gamespot.com/reviews/god-of-war-iii-review/1900-6253019/,https://www.gamespot.com/games/god-of-war-iii/
Final Fantasy XIII Review,Kevin VanOrd,https://www.gamespot.com/reviews/final-fantasy-xiii-review/1900-6252887/,https://www.gamespot.com/games/final-fantasy-xiii/
Final Fantasy XIII Review,Kevin VanOrd,https://www.gamespot.com/reviews/final-fantasy-xiii-review/1900-6252888/,https://www.gamespot.com/games/final-fantasy-xiii/
Major League Baseball 2K10 Review,Brett Todd,https://www.gamespot.com/reviews/major-league-baseball-2k10-review/1900-6252801/,https://www.gamespot.com/games/major-league-baseball-2k10/
Major League Baseball 2K10 Review,Brett Todd,https://www.gamespot.com/reviews/major-league-baseball-2k10-review/1900-6252969/,https://www.gamespot.com/games/major-league-baseball-2k10/
Battlefield: Bad Company 2 Review,Chris Watters,https://www.gamespot.com/reviews/battlefield-bad-company-2-review/1900-6252794/,https://www.gamespot.com/games/battlefield-bad-company-2/
Battlefield: Bad Company 2 Review,Chris Watters,https://www.gamespot.com/reviews/battlefield-bad-company-2-review/1900-6252791/,https://www.gamespot.com/games/battlefield-bad-company-2/
Lazy Raiders Review,Justin Calvert,https://www.gamespot.com/reviews/lazy-raiders-review/1900-6252810/,https://www.gamespot.com/games/lazy-raiders/
Resident Evil 5: Lost in Nightmares Review,Lark Anderson,https://www.gamespot.com/reviews/resident-evil-5-lost-in-nightmares-review/1900-6252729/,https://www.gamespot.com/games/resident-evil-5/
Risen Review,Kevin VanOrd,https://www.gamespot.com/reviews/risen-review/1900-6252663/,https://www.gamespot.com/games/risen/
Assassin's Creed II: The Bonfires of the Vanities Review,Kevin VanOrd,https://www.gamespot.com/reviews/assassins-creed-ii-the-bonfires-of-the-vanities-re/1900-6252662/,https://www.gamespot.com/games/assassins-creed-ii/
Napoleon: Total War Review,Daniel Shannon,https://www.gamespot.com/reviews/napoleon-total-war-review/1900-6252611/,https://www.gamespot.com/games/napoleon-total-war/
Puzzle Chronicles Review,Carolyn Petit,https://www.gamespot.com/reviews/puzzle-chronicles-review/1900-6252625/,https://www.gamespot.com/games/puzzle-chronicles/
Supreme Commander 2 Review,Kevin VanOrd,https://www.gamespot.com/reviews/supreme-commander-2-review/1900-6252531/,https://www.gamespot.com/games/supreme-commander-2/
Sonic & Sega All-Stars Racing Review,Tom Mc Shea,https://www.gamespot.com/reviews/sonic-and-sega-all-stars-racing-review/1900-6252511/,https://www.gamespot.com/games/sonic-and-sega-all-stars-racing/
Lunar: Silver Star Harmony Review,Nathan Meunier,https://www.gamespot.com/reviews/lunar-silver-star-harmony-review/1900-6252518/,https://www.gamespot.com/games/lunar-the-silver-star/
World of Outlaws: Sprint Cars Review,Justin Calvert,https://www.gamespot.com/reviews/world-of-outlaws-sprint-cars-review/1900-6252512/,https://www.gamespot.com/games/world-of-outlaws-sprint-cars/
Borderlands: The Secret Armory of General Knoxx Review,Chris Watters,https://www.gamespot.com/reviews/borderlands-the-secret-armory-of-general-knoxx-rev/1900-6252464/,https://www.gamespot.com/games/borderlands/
Star Ocean: The Last Hope International Review,Nathan Meunier,https://www.gamespot.com/reviews/star-ocean-the-last-hope-international-review/1900-6252444/,https://www.gamespot.com/games/star-ocean-the-last-hope/
Tropico 3 Review,Brett Todd,https://www.gamespot.com/reviews/tropico-3-review/1900-6251890/,https://www.gamespot.com/games/tropico-3/
Sonic & Sega All-Stars Racing Review,Tom Mc Shea,https://www.gamespot.com/reviews/sonic-and-sega-all-stars-racing-review/1900-6251792/,https://www.gamespot.com/games/sonic-and-sega-all-stars-racing/
Sonic & Sega All-Stars Racing Review,Tom Mc Shea,https://www.gamespot.com/reviews/sonic-and-sega-all-stars-racing-review/1900-6251794/,https://www.gamespot.com/games/sonic-and-sega-all-stars-racing/
Sonic & Sega All-Stars Racing with Banjo-Kazooie Review,Tom Mc Shea,https://www.gamespot.com/reviews/sonic-and-sega-all-stars-racing-with-banjo-kazooie/1900-6251742/,https://www.gamespot.com/games/sonic-and-sega-all-stars-racing/
Star Wars: The Force Unleashed Hoth Mission Pack Review,Kevin VanOrd,https://www.gamespot.com/reviews/star-wars-the-force-unleashed-hoth-mission-pack-re/1900-6251748/,https://www.gamespot.com/games/star-wars-the-force-unleashed/
Heavy Rain Review,Lark Anderson,https://www.gamespot.com/reviews/heavy-rain-review/1900-6251617/,https://www.gamespot.com/games/heavy-rain/
Dark Void: Survivor Missions Review,Chris Watters,https://www.gamespot.com/reviews/dark-void-survivor-missions-review/1900-6251506/,https://www.gamespot.com/games/dark-void/
Dark Void: Survivor Missions Review,Chris Watters,https://www.gamespot.com/reviews/dark-void-survivor-missions-review/1900-6251504/,https://www.gamespot.com/games/dark-void/
Aliens vs. Predator Review,Kevin VanOrd,https://www.gamespot.com/reviews/aliens-vs-predator-review/1900-6251458/,https://www.gamespot.com/games/aliens-vs-predator/
Endless Ocean: Blue World Review,Nathan Meunier,https://www.gamespot.com/reviews/endless-ocean-blue-world-review/1900-6251505/,https://www.gamespot.com/games/endless-ocean-blue-world/
The Misadventures of P.B. Winterbottom Review,Tom Mc Shea,https://www.gamespot.com/reviews/the-misadventures-of-pb-winterbottom-review/1900-6251482/,https://www.gamespot.com/games/the-misadventures-of-p-b-winterbottom/
Super Monkey Ball: Step & Roll Review,Austin Light,https://www.gamespot.com/reviews/super-monkey-ball-step-and-roll-review/1900-6251054/,https://www.gamespot.com/games/super-monkey-ball-step-and-roll/
Darwinia+ Review,Brett Todd,https://www.gamespot.com/reviews/darwinia-review/1900-6251060/,https://www.gamespot.com/games/darwinia/
Star Trek Online Review,Kevin VanOrd,https://www.gamespot.com/reviews/star-trek-online-review/1900-6251017/,https://www.gamespot.com/games/star-trek-online/
