title,reviewer,current_review_url,info_url
Front Page Sports: Golf Review,Tasos Kaiafas,https://www.gamespot.com/reviews/front-page-sports-golf-review/1900-2536105/,https://www.gamespot.com/games/front-page-sports-golf/
Front Page Sports: Football Pro '98 Review,Stephen Poole,https://www.gamespot.com/reviews/front-page-sports-football-pro-98-review/1900-2536101/,https://www.gamespot.com/games/front-page-sports-football-pro-98/
Front Page Sports: Baseball Pro '98 Review,Stephen Poole,https://www.gamespot.com/reviews/front-page-sports-baseball-pro-98-review/1900-2536100/,https://www.gamespot.com/games/front-page-sports-baseball-pro-98/
Fox Hunt Review,Rebecca Anderson,https://www.gamespot.com/reviews/fox-hunt-review/1900-2536089/,https://www.gamespot.com/games/fox-hunt/
Forsaken Review,Jeff Gerstmann,https://www.gamespot.com/reviews/forsaken-review/1900-2536087/,https://www.gamespot.com/games/forsaken-1998/
Forced Alliance Review,Gamespot Staff,https://www.gamespot.com/reviews/forced-alliance-review/1900-2536085/,https://www.gamespot.com/games/forced-alliance-the-glarious-mandate/
Formula 1 Review,Tim Soete,https://www.gamespot.com/reviews/formula-1-review/1900-2536086/,https://www.gamespot.com/games/formula-1/
Star Wars: Force Commander Review,Greg Kasavin,https://www.gamespot.com/reviews/star-wars-force-commander-review/1900-2536084/,https://www.gamespot.com/games/star-wars-force-commander/
Force 21 Review,Michael E.,https://www.gamespot.com/reviews/force-21-review/1900-2536083/,https://www.gamespot.com/games/force-21/
Front Page Sports: Football Pro '97 Review,Kevin Mical,https://www.gamespot.com/reviews/front-page-sports-football-pro-97-review/1900-2536082/,https://www.gamespot.com/games/front-page-sports-football-pro-97/
Fury 3 Review,Hugo Foster,https://www.gamespot.com/reviews/fury-3-review/1900-2558719/,https://www.gamespot.com/games/fury-3/
Football Pro '96 Review,Hugo Foster,https://www.gamespot.com/reviews/football-pro-96-review/1900-2536081/,https://www.gamespot.com/games/front-page-sports-football-pro-96/
Flying Corps Review,Tim Soete,https://www.gamespot.com/reviews/flying-corps-review/1900-2536080/,https://www.gamespot.com/games/flying-corps/
Microsoft Flight Simulator 5.1 Review,Jim Varner,https://www.gamespot.com/reviews/microsoft-flight-simulator-51-review/1900-2536065/,https://www.gamespot.com/games/microsoft-flight-simulator-5-1/
Flight Unlimited III Review,Gamespot Staff,https://www.gamespot.com/reviews/flight-unlimited-iii-review/1900-2536064/,https://www.gamespot.com/games/flight-unlimited-iii/
Flight Unlimited II Review,Tim McDonald,https://www.gamespot.com/reviews/flight-unlimited-ii-review/1900-2536063/,https://www.gamespot.com/games/flight-unlimited-ii/
Flesh Feast Review,Michael E.,https://www.gamespot.com/reviews/flesh-feast-review/1900-2536051/,https://www.gamespot.com/games/flesh-feast/
Flash Point Korea: AH-64D Longbow Review,Chet Thomas,https://www.gamespot.com/reviews/flash-point-korea-ah-64d-longbow-review/1900-2536048/,https://www.gamespot.com/games/ah-64d-longbow/
Flanker 2.0 Review,Bruce Grey,https://www.gamespot.com/reviews/flanker-20-review/1900-2536043/,https://www.gamespot.com/games/flanker-2-0/
FireTeam Review,Michael E.,https://www.gamespot.com/reviews/fireteam-review/1900-2536042/,https://www.gamespot.com/games/fireteam-1998/
Fire Fight Review,Tim Soete,https://www.gamespot.com/reviews/fire-fight-review/1900-2536041/,https://www.gamespot.com/games/fire-fight/
Fighting Steel Review,Michael E.,https://www.gamespot.com/reviews/fighting-steel-review/1900-2536017/,https://www.gamespot.com/games/fighting-steel-world-war-ii-surface-combat-1939/
Fighter Pilot Review,Stephen Poole,https://www.gamespot.com/reviews/fighter-pilot-review/1900-2536016/,https://www.gamespot.com/games/fighter-pilot/
Fighter Ace Review,Alan Dunkin,https://www.gamespot.com/reviews/fighter-ace-review/1900-2536015/,https://www.gamespot.com/games/fighter-ace/
FIFA 99 Review,Josh Smith,https://www.gamespot.com/reviews/fifa-99-review/1900-2536008/,https://www.gamespot.com/games/fifa-99/
FIFA Soccer 97 Review,Stephen Poole,https://www.gamespot.com/reviews/fifa-soccer-97-review/1900-2535982/,https://www.gamespot.com/games/fifa-soccer-97/
FIFA 2000 Review,Gamespot Staff,https://www.gamespot.com/reviews/fifa-2000-review/1900-2535976/,https://www.gamespot.com/games/fifa-2000-major-league-soccer/
Fatal Abyss Review,Michael E.,https://www.gamespot.com/reviews/fatal-abyss-review/1900-2535956/,https://www.gamespot.com/games/fatal-abyss/
Fantasy General Review,Trent Ward,https://www.gamespot.com/reviews/fantasy-general-review/1900-2535955/,https://www.gamespot.com/games/fantasy-general/
Falcon 4.0 Review,Denny Atkin,https://www.gamespot.com/reviews/falcon-40-review/1900-2535935/,https://www.gamespot.com/games/falcon-4-0/
Fade to Black Review,Ron Dulin,https://www.gamespot.com/reviews/fade-to-black-review/1900-2535931/,https://www.gamespot.com/games/fade-to-black/
F/A-18 Korea Review,Marc Dultz,https://www.gamespot.com/reviews/f-a-18-korea-review/1900-2535925/,https://www.gamespot.com/games/f-a-18-korea/
F-22 Lightning 3 Review,Alan Dunkin,https://www.gamespot.com/reviews/f-22-lightning-3-review/1900-2535915/,https://www.gamespot.com/games/f-22-lightning-3/
F-22 Lightning II Review,Tim McDonald,https://www.gamespot.com/reviews/f-22-lightning-ii-review/1900-2535914/,https://www.gamespot.com/games/f-22-lightning-ii/
F1 Racing Simulation Review,Tasos Kaiafas,https://www.gamespot.com/reviews/f1-racing-simulation-review/1900-2535904/,https://www.gamespot.com/games/f1-racing-simulation/
F-16 Aggressor Review,Gamespot Staff,https://www.gamespot.com/reviews/f-16-aggressor-review/1900-2535902/,https://www.gamespot.com/games/f-16-aggressor/
F/A-18 Hornet 3.0 Review,Tim McDonald,https://www.gamespot.com/reviews/f-a-18-hornet-30-review/1900-2535921/,https://www.gamespot.com/games/f-a-18-hornet-30/
F-15 Review,Chet Thomas,https://www.gamespot.com/reviews/f-15-review/1900-2535901/,https://www.gamespot.com/games/f-15/
Stephen King's F13 Review,Steve Smith,https://www.gamespot.com/reviews/stephen-kings-f13-review/1900-2535886/,https://www.gamespot.com/games/stephen-kings-f13/
F1 2000 Review,Stephen Poole,https://www.gamespot.com/reviews/f1-2000-review/1900-2558634/,https://www.gamespot.com/games/f1-2000/
ESPN Extreme Games Review,Hugo Foster,https://www.gamespot.com/reviews/espn-extreme-games-review/1900-2535885/,https://www.gamespot.com/games/espn-extreme-games/
Extreme Assault Review,Chris Hudak,https://www.gamespot.com/reviews/extreme-assault-review/1900-2535882/,https://www.gamespot.com/games/extreme-assault/
Extreme Tennis Review,Stephen Poole,https://www.gamespot.com/reviews/extreme-tennis-review/1900-2535881/,https://www.gamespot.com/games/extreme-tennis/
Expert Pool Review,Stephen Poole,https://www.gamespot.com/reviews/expert-pool-review/1900-2535879/,https://www.gamespot.com/games/expert-pool/
X-COM: First Alien Invasion Review,Gamespot Staff,https://www.gamespot.com/reviews/x-com-first-alien-invasion-review/1900-2535874/,https://www.gamespot.com/games/x-com-first-alien-invasion/
Excalibur 2555 AD Review,Jeff Sengstack,https://www.gamespot.com/reviews/excalibur-2555-ad-review/1900-2535873/,https://www.gamespot.com/games/excalibur-2555-a-d/
Earthworm Jim 1&2: The Whole Can 'O Worms Review,Tim Soete,https://www.gamespot.com/reviews/earthworm-jim-1and2-the-whole-can-o-worms-review/1900-2535871/,https://www.gamespot.com/games/earthworm-jim-1-and-2-the-whole-can-o-worms/
Evolution Review,Lauren Fielder,https://www.gamespot.com/reviews/evolution-review/1900-2535860/,https://www.gamespot.com/games/evolution-the-game-of-intelligent-life/
EverQuest Review,Greg Kasavin,https://www.gamespot.com/reviews/everquest-review/1900-2535859/,https://www.gamespot.com/games/everquest/
Eve Review,Kevin Hunsanger,https://www.gamespot.com/reviews/eve-review/1900-2535858/,https://www.gamespot.com/games/peter-gabriel-eve/
European Air War Review,Denny Atkin,https://www.gamespot.com/reviews/european-air-war-review/1900-2535857/,https://www.gamespot.com/games/european-air-war/
Eradicator Review,Gamespot Staff,https://www.gamespot.com/reviews/eradicator-review/1900-2535837/,https://www.gamespot.com/games/eradicator/
Entrepreneur Review,Tim McDonald,https://www.gamespot.com/reviews/entrepreneur-review/1900-2535830/,https://www.gamespot.com/games/entrepreneur/
Entombed Enhanced Review,Kevin Hunsanger,https://www.gamespot.com/reviews/entombed-enhanced-review/1900-2535829/,https://www.gamespot.com/games/entombed-enhanced/
Enemy Infestation Review,Michael E.,https://www.gamespot.com/reviews/enemy-infestation-review/1900-2535825/,https://www.gamespot.com/games/enemy-infestation/
Emperor of Fading Suns Review,Tim McDonald,https://www.gamespot.com/reviews/emperor-of-fading-suns-review/1900-2535823/,https://www.gamespot.com/games/emperor-of-fading-suns/
Emergency: Fighters for Life Review,Stephen Poole,https://www.gamespot.com/reviews/emergency-fighters-for-life-review/1900-2535822/,https://www.gamespot.com/games/emergency-fighters-for-life/
The Elk Moon Murder Review,Tal Blevins,https://www.gamespot.com/reviews/the-elk-moon-murder-review/1900-2535821/,https://www.gamespot.com/games/santa-fe-mysteries-the-elk-moon-murder/
EF2000 Review,Tal Blevins,https://www.gamespot.com/reviews/ef2000-review/1900-2535816/,https://www.gamespot.com/games/ef2000/
EF2000 v2.0 Review,Chet Thomas,https://www.gamespot.com/reviews/ef2000-v20-review/1900-2535808/,https://www.gamespot.com/games/ef2000-v2-0/
Ecstatica II Review,Tim Soete,https://www.gamespot.com/reviews/ecstatica-ii-review/1900-2535803/,https://www.gamespot.com/games/ecstatica-ii/
East Front II: The Russian Front Review,Scott Krol,https://www.gamespot.com/reviews/east-front-ii-the-russian-front-review/1900-2535794/,https://www.gamespot.com/games/east-front-ii-the-russian-front/
East Front Review,Gamespot Staff,https://www.gamespot.com/reviews/east-front-review/1900-2535793/,https://www.gamespot.com/games/east-front/
Earthworm Jim Review,Jeffrey Adam,https://www.gamespot.com/reviews/earthworm-jim-review/1900-2535792/,https://www.gamespot.com/games/earthworm-jim/
Earthsiege 2 Review,Chris Hudak,https://www.gamespot.com/reviews/earthsiege-2-review/1900-2535791/,https://www.gamespot.com/games/earthsiege-2/
Earth 2140 Review,Marc Dultz,https://www.gamespot.com/reviews/earth-2140-review/1900-2535789/,https://www.gamespot.com/games/earth-2140/
Dust: A Tale of the Wired West Review,Gamespot Staff,https://www.gamespot.com/reviews/dust-a-tale-of-the-wired-west-review/1900-2540116/,https://www.gamespot.com/games/dust-a-tale-of-the-wired-west/
Magic & Mayhem Review,Ron Dulin,https://www.gamespot.com/reviews/magic-and-mayhem-review/1900-2540095/,https://www.gamespot.com/games/magic-and-mayhem/
Druid: Daemons of the Mind Review,Gamespot Staff,https://www.gamespot.com/reviews/druid-daemons-of-the-mind-review/1900-2540085/,https://www.gamespot.com/games/druid-daemons-of-the-mind/
Drowned God Review,Vince Broady,https://www.gamespot.com/reviews/drowned-god-review/1900-2540084/,https://www.gamespot.com/games/drowned-god/
Driver Review,Erik Wolpaw,https://www.gamespot.com/reviews/driver-review/1900-2540083/,https://www.gamespot.com/games/driver/
Dragoon: The Battles of Frederick the Great Review,Alan Dunkin,https://www.gamespot.com/reviews/dragoon-the-battles-of-frederick-the-great-review/1900-2539993/,https://www.gamespot.com/games/dragoon-the-battles-of-frederick-the-great/
Dragon Lore II Review,Steve Smith,https://www.gamespot.com/reviews/dragon-lore-ii-review/1900-2539992/,https://www.gamespot.com/games/dragon-lore-ii/
DragonHeart: Fire and Steel Review,Jim Varner,https://www.gamespot.com/reviews/dragonheart-fire-and-steel-review/1900-2558623/,https://www.gamespot.com/games/dragonheart-fire-and-steel/
Dragon Dice Review,Gamespot Staff,https://www.gamespot.com/reviews/dragon-dice-review/1900-2539990/,https://www.gamespot.com/games/dragon-dice/
Dominion: Storm Over Gift 3 Review,Greg Kasavin,https://www.gamespot.com/reviews/dominion-storm-over-gift-3-review/1900-2539863/,https://www.gamespot.com/games/dominion-storm-over-gift-3/
Dungeon Keeper: The Deeper Dungeons Review,Ron Dulin,https://www.gamespot.com/reviews/dungeon-keeper-the-deeper-dungeons-review/1900-2539850/,https://www.gamespot.com/games/dungeon-keeper/
Discworld II: Mortality Bytes Review,Kevin Hunsanger,https://www.gamespot.com/reviews/discworld-ii-mortality-bytes-review/1900-2539745/,https://www.gamespot.com/games/discworld-ii-mortality-bytes/
Disciples: Sacred Lands Review,Andrew Park,https://www.gamespot.com/reviews/disciples-sacred-lands-review/1900-2539734/,https://www.gamespot.com/games/disciples-sacred-lands/
Diplomacy Review,Michael E.,https://www.gamespot.com/reviews/diplomacy-review/1900-2539733/,https://www.gamespot.com/games/avalon-hills-diplomacy/
Dilbert's Desktop Games Review,Hugo Foster,https://www.gamespot.com/reviews/dilberts-desktop-games-review/1900-2539731/,https://www.gamespot.com/games/dilberts-desktop-games/
Die by the Sword Review,Greg Kasavin,https://www.gamespot.com/reviews/die-by-the-sword-review/1900-2539728/,https://www.gamespot.com/games/die-by-the-sword/
Die by the Sword: Limb from Limb Review,Greg Kasavin,https://www.gamespot.com/reviews/die-by-the-sword-limb-from-limb-review/1900-2539727/,https://www.gamespot.com/games/die-by-the-sword/
Die Hard Trilogy Review,Tim Soete,https://www.gamespot.com/reviews/die-hard-trilogy-review/1900-2539726/,https://www.gamespot.com/games/die-hard-trilogy/
Dirt Track Racing Review,Amer Ajami,https://www.gamespot.com/reviews/dirt-track-racing-review/1900-2540094/,https://www.gamespot.com/games/dirt-track-racing/
Die Hard Trilogy 2: Viva Las Vegas Review,Erik Wolpaw,https://www.gamespot.com/reviews/die-hard-trilogy-2-viva-las-vegas-review/1900-2538615/,https://www.gamespot.com/games/die-hard-trilogy-2-viva-las-vegas/
Destruction Derby 2 Review,Tim Soete,https://www.gamespot.com/reviews/destruction-derby-2-review/1900-2538610/,https://www.gamespot.com/games/destruction-derby-2/
Gulf War: Operation Desert Hammer Review,Andrew Park,https://www.gamespot.com/reviews/gulf-war-operation-desert-hammer-review/1900-2538609/,https://www.gamespot.com/games/gulf-war-operation-desert-hammer/
Demonstar Review,Gamespot Staff,https://www.gamespot.com/reviews/demonstar-review/1900-2538587/,https://www.gamespot.com/games/demonstar/
Demolition Racer Review,Gamespot Staff,https://www.gamespot.com/reviews/demolition-racer-review/1900-2538586/,https://www.gamespot.com/games/demolition-racer/
Demise: Rise of the Ku'Tan Review,Andrew Park,https://www.gamespot.com/reviews/demise-rise-of-the-kutan-review/1900-2538585/,https://www.gamespot.com/games/demise-rise-of-the-kutan/
Delta Force 2 Review,Michael E.,https://www.gamespot.com/reviews/delta-force-2-review/1900-2538576/,https://www.gamespot.com/games/delta-force-2/
Deer Hunt Challenge Review,Stephen Poole,https://www.gamespot.com/reviews/deer-hunt-challenge-review/1900-2538571/,https://www.gamespot.com/games/deer-hunt-challenge/
3DO Games: Decathlon Review,Stephen Poole,https://www.gamespot.com/reviews/3do-games-decathlon-review/1900-2538570/,https://www.gamespot.com/games/3do-games-decathlon/
DeathKeep Review,Tal Blevins,https://www.gamespot.com/reviews/deathkeep-review/1900-2558611/,https://www.gamespot.com/games/advanced-dungeons-and-dragons-deathkeep/
DeathDrome Review,Gamespot Staff,https://www.gamespot.com/reviews/deathdrome-review/1900-2538557/,https://www.gamespot.com/games/deathdrome/
Deus Review,John Broady,https://www.gamespot.com/reviews/deus-review/1900-2538511/,https://www.gamespot.com/games/deus-1996/
Deadly Tide Review,Tal Blevins,https://www.gamespot.com/reviews/deadly-tide-review/1900-2538554/,https://www.gamespot.com/games/deadly-tide/
Jagged Alliance: Deadly Games Review,Ron Dulin,https://www.gamespot.com/reviews/jagged-alliance-deadly-games-review/1900-2538551/,https://www.gamespot.com/games/jagged-alliance-deadly-games/
Deadlock Review,Trent Ward,https://www.gamespot.com/reviews/deadlock-review/1900-2538550/,https://www.gamespot.com/games/deadlock-planetary-conquest/
Deadlock II: Shrine Wars Review,Scott Krol,https://www.gamespot.com/reviews/deadlock-ii-shrine-wars-review/1900-2538549/,https://www.gamespot.com/games/deadlock-ii-shrine-wars/
Daytona USA Deluxe Review,Gamespot Staff,https://www.gamespot.com/reviews/daytona-usa-deluxe-review/1900-2538548/,https://www.gamespot.com/games/daytona-usa-deluxe/
Dark Side of the Moon Review,Stephen Poole,https://www.gamespot.com/reviews/dark-side-of-the-moon-review/1900-2538545/,https://www.gamespot.com/games/dark-side-of-the-moon/
Dark Seed II Review,Chris Hudak,https://www.gamespot.com/reviews/dark-seed-ii-review/1900-2538544/,https://www.gamespot.com/games/dark-seed-ii/
Dark Reign Expansion: Rise of the Shadowhand Review,Kraig Kujawa,https://www.gamespot.com/reviews/dark-reign-expansion-rise-of-the-shadowhand-review/1900-2538543/,https://www.gamespot.com/games/dark-reign-expansion-rise-of-the-shadowhand/
Darklight Conflict Review,Greg Kasavin,https://www.gamespot.com/reviews/darklight-conflict-review/1900-2538509/,https://www.gamespot.com/games/darklight-conflict/
The Dark Hour Review,Hugo Foster,https://www.gamespot.com/reviews/the-dark-hour-review/1900-2538508/,https://www.gamespot.com/games/quake/
Dark Earth Review,Jeff Sengstack,https://www.gamespot.com/reviews/dark-earth-review/1900-2538497/,https://www.gamespot.com/games/dark-earth/
Dark Colony Review,Tim Soete,https://www.gamespot.com/reviews/dark-colony-review/1900-2538496/,https://www.gamespot.com/games/dark-colony/
Cylindrix Review,Jim Varner,https://www.gamespot.com/reviews/cylindrix-review/1900-2558596/,https://www.gamespot.com/games/cylindrix/
CyberStrike 2 Review,Stephen Poole,https://www.gamespot.com/reviews/cyberstrike-2-review/1900-2538494/,https://www.gamespot.com/games/cyberstrike-2/
MissionForce: CyberStorm Review,Trent Ward,https://www.gamespot.com/reviews/missionforce-cyberstorm-review/1900-2538493/,https://www.gamespot.com/games/missionforce-cyberstorm/
Cyberstorm 2: Corporate Wars Review,Greg Kasavin,https://www.gamespot.com/reviews/cyberstorm-2-corporate-wars-review/1900-2538492/,https://www.gamespot.com/games/cyberstorm-2-corporate-wars/
CyberMage: Darklight Awakening Review,Jeffrey Adam,https://www.gamespot.com/reviews/cybermage-darklight-awakening-review/1900-2538491/,https://www.gamespot.com/games/cybermage-darklight-awakening/
CyberJudas Review,Ron Dulin,https://www.gamespot.com/reviews/cyberjudas-review/1900-2558595/,https://www.gamespot.com/games/cyberjudas/
Cyberia2 Review,Gamespot Staff,https://www.gamespot.com/reviews/cyberia2-review/1900-2538490/,https://www.gamespot.com/games/cyberia-2-resurrection/
CyberGladiators Review,Gamespot Staff,https://www.gamespot.com/reviews/cybergladiators-review/1900-2538489/,https://www.gamespot.com/games/cybergladiators/
Cutthroats: Terror on the High Seas Review,Stephen Poole,https://www.gamespot.com/reviews/cutthroats-terror-on-the-high-seas-review/1900-2538483/,https://www.gamespot.com/games/cutthroats-terror-on-the-high-seas/
The Crystal Skull Review,Gamespot Staff,https://www.gamespot.com/reviews/the-crystal-skull-review/1900-2538482/,https://www.gamespot.com/games/the-crystal-skull/
Cryptic Passage Review,Stephen Poole,https://www.gamespot.com/reviews/cryptic-passage-review/1900-2538479/,https://www.gamespot.com/games/blood/
Crusader: No Regret Review,Gamespot Staff,https://www.gamespot.com/reviews/crusader-no-regret-review/1900-2538478/,https://www.gamespot.com/games/crusader-no-regret/
Crush! Deluxe Review,Steve Smith,https://www.gamespot.com/reviews/crush-deluxe-review/1900-2538476/,https://www.gamespot.com/games/crush-deluxe/
Crusaders of Might and Magic Review,Steve Smith,https://www.gamespot.com/reviews/crusaders-of-might-and-magic-review/1900-2538473/,https://www.gamespot.com/games/crusaders-of-might-and-magic/
Creatures 2 Review,Lauren Fielder,https://www.gamespot.com/reviews/creatures-2-review/1900-2538465/,https://www.gamespot.com/games/creatures-2/
Croc 2 Review,Erik Wolpaw,https://www.gamespot.com/reviews/croc-2-review/1900-2538449/,https://www.gamespot.com/games/croc-2/
Corsairs Review,Andrew Park,https://www.gamespot.com/reviews/corsairs-review/1900-2538458/,https://www.gamespot.com/games/corsairs-conquest-at-sea/
Conquest of the New World Review,Trent Ward,https://www.gamespot.com/reviews/conquest-of-the-new-world-review/1900-2538457/,https://www.gamespot.com/games/conquest-of-the-new-world/
Conquest Earth Review,Greg Kasavin,https://www.gamespot.com/reviews/conquest-earth-review/1900-2538456/,https://www.gamespot.com/games/conquest-earth/
Microsoft Combat Flight Simulator Review,Scott Krol,https://www.gamespot.com/reviews/microsoft-combat-flight-simulator-review/1900-2538452/,https://www.gamespot.com/games/microsoft-combat-flight-simulator-wwii-europe-ser/
Combat Chess Review,Scott Krol,https://www.gamespot.com/reviews/combat-chess-review/1900-2538451/,https://www.gamespot.com/games/combat-chess/
Colin McRae Rally Review,Stephen Poole,https://www.gamespot.com/reviews/colin-mcrae-rally-review/1900-2538448/,https://www.gamespot.com/games/colin-mcrae-rally/
Comanche 3 Review,Gamespot Staff,https://www.gamespot.com/reviews/comanche-3-review/1900-2538450/,https://www.gamespot.com/games/comanche-3/
College Slam Review,Gamespot Staff,https://www.gamespot.com/reviews/college-slam-review/1900-2538447/,https://www.gamespot.com/games/college-slam/
Maui Mallard in Cold Shadow Review,Mark East,https://www.gamespot.com/reviews/maui-mallard-in-cold-shadow-review/1900-2538446/,https://www.gamespot.com/games/maui-mallard-in-cold-shadow/
Codename Eagle Review,Erik Wolpaw,https://www.gamespot.com/reviews/codename-eagle-review/1900-2558588/,https://www.gamespot.com/games/codename-eagle/
Conquest of the New World Deluxe Edition Review,Tim McDonald,https://www.gamespot.com/reviews/conquest-of-the-new-world-deluxe-edition-review/1900-2538445/,https://www.gamespot.com/games/conquest-of-the-new-world-deluxe-edition/
Clue Chronicles: Fatal Illusion Review,Steve Smith,https://www.gamespot.com/reviews/clue-chronicles-fatal-illusion-review/1900-2538444/,https://www.gamespot.com/games/clue-chronicles-fatal-illusion/
Clue: Murder at Boddy Mansion Review,Tahsin Shamma,https://www.gamespot.com/reviews/clue-murder-at-boddy-mansion-review/1900-2538443/,https://www.gamespot.com/games/clue-murder-at-boddy-mansion/
Clue Review,Moira Muldoon,https://www.gamespot.com/reviews/clue-review/1900-2538437/,https://www.gamespot.com/games/clue/
Close Combat: A Bridge Too Far Review,Scott Krol,https://www.gamespot.com/reviews/close-combat-a-bridge-too-far-review/1900-2538434/,https://www.gamespot.com/games/close-combat-a-bridge-too-far/
CivNet Review,Trent Ward,https://www.gamespot.com/reviews/civnet-review/1900-2558586/,https://www.gamespot.com/games/sid-meiers-civnet/
Civilization II Review,Trent Ward,https://www.gamespot.com/reviews/civilization-ii-review/1900-2538424/,https://www.gamespot.com/games/sid-meiers-civilization-ii/
"Civil War Generals 2: Grant, Lee, Sherman Review",Michael E.,https://www.gamespot.com/reviews/civil-war-generals-2-grant-lee-sherman-review/1900-2538423/,https://www.gamespot.com/games/civil-war-generals-2-grant-lee-sherman/
Civilization II: Test of Time Review,Elliott Chin,https://www.gamespot.com/reviews/civilization-ii-test-of-time-review/1900-2538415/,https://www.gamespot.com/games/civilization-ii-test-of-time/
Civilization II Multiplayer Gold Edition Review,Elliott Chin,https://www.gamespot.com/reviews/civilization-ii-multiplayer-gold-edition-review/1900-2538414/,https://www.gamespot.com/games/sid-meiers-civilization-ii/
Civ II: Fantastic Worlds Review,Michael E.,https://www.gamespot.com/reviews/civ-ii-fantastic-worlds-review/1900-2538413/,https://www.gamespot.com/games/sid-meiers-civilization-ii/
Civilization: Call to Power Review,Vince Broady,https://www.gamespot.com/reviews/civilization-call-to-power-review/1900-2538412/,https://www.gamespot.com/games/civilization-call-to-power/
Chronicles of the Sword Review,Ron Dulin,https://www.gamespot.com/reviews/chronicles-of-the-sword-review/1900-2538409/,https://www.gamespot.com/games/chronicles-of-the-sword/
Chron X Review,Tal Blevins,https://www.gamespot.com/reviews/chron-x-review/1900-2538408/,https://www.gamespot.com/games/chron-x/
Chessmaster 7000 Review,Stephen Poole,https://www.gamespot.com/reviews/chessmaster-7000-review/1900-2538404/,https://www.gamespot.com/games/chessmaster-7000/
Chessmaster 6000 Review,Stephen Poole,https://www.gamespot.com/reviews/chessmaster-6000-review/1900-2538403/,https://www.gamespot.com/games/chessmaster-6000/
Chessmaster 5000 Review,Gamespot Staff,https://www.gamespot.com/reviews/chessmaster-5000-review/1900-2538401/,https://www.gamespot.com/games/chessmaster-5000/
Chaos Overlords Review,Tal Blevins,https://www.gamespot.com/reviews/chaos-overlords-review/1900-2538391/,https://www.gamespot.com/games/chaos-overlords/
Centipede Review,Tahsin Shamma,https://www.gamespot.com/reviews/centipede-review/1900-2538389/,https://www.gamespot.com/games/centipede-1999/
Close Combat: Battle of the Bulge Review,Bruce Grey,https://www.gamespot.com/reviews/close-combat-battle-of-the-bulge-review/1900-2538360/,https://www.gamespot.com/games/close-combat-battle-of-the-bulge/
