review_url,title,metacritic,user_avg,count,10,9,8,7,6,5,4,3,2,1
https://www.gamespot.com/reviews/ultimate-marvel-vs-capcom-3-review/1900-6345661/,Rocksmith,78,8.6,332,108,138,57,15,3,1,3,0,3,4
https://www.gamespot.com/reviews/ultimate-marvel-vs-capcom-3-review/1900-6345660/,Kinect Joy Ride,52,6.2,132,24,8,12,26,17,18,7,5,1,14
https://www.gamespot.com/reviews/the-war-of-the-worlds-review/1900-6345538/,The Adventures of Tintin: The Game,,6.8,105,12,11,22,28,14,8,1,1,3,5
https://www.gamespot.com/reviews/assassins-creed-revelations-review/1900-6345194/,The Elder Scrolls V: Skyrim,94,9,18832,11766,4437,1212,438,235,136,59,65,81,403
https://www.gamespot.com/reviews/assassins-creed-revelations-review/1900-6345201/,The Elder Scrolls V: Skyrim,94,9,18832,11766,4437,1212,438,235,136,59,65,81,403
https://www.gamespot.com/reviews/saints-row-the-third-review/1900-6345399/,Call of Duty: Modern Warfare 3,78,7.2,9931,2289,2648,1735,928,395,313,186,139,266,1032
https://www.gamespot.com/reviews/sonic-generations-review/1900-6345404/,Super Mario 3D Land,90,8.6,1003,274,466,169,55,19,8,4,2,2,4
https://www.gamespot.com/reviews/sonic-generations-review/1900-6345198/,MotionSports Adrenaline,41,3.8,19,1,0,1,3,2,2,2,0,0,8
https://www.gamespot.com/reviews/burgertime-world-tour-review/1900-6344772/,Call of Duty: Modern Warfare 3,78,7.2,9931,2289,2648,1735,928,395,313,186,139,266,1032
https://www.gamespot.com/reviews/pixeljunk-sidescroller-review/1900-6344773/,Cities XL 2012,61,6.5,153,17,15,29,38,18,12,3,8,6,7
https://www.gamespot.com/reviews/rocksmith-review/1900-6341628/,Dungeon Defenders,81,8,389,77,110,113,41,22,12,6,3,2,3
https://www.gamespot.com/reviews/kinect-joy-ride-review/1900-6283859/,Naruto Shippuden: Ultimate Ninja Impact,59,8.1,167,67,37,27,8,9,5,4,2,1,7
https://www.gamespot.com/reviews/the-adventures-of-tintin-the-secret-of-the-unicorn/1900-6344488/,Dungeon Defenders,81,8,389,77,110,113,41,22,12,6,3,2,3
https://www.gamespot.com/reviews/the-elder-scrolls-v-skyrim-review/1900-6344622/,The Adventures of Tintin: The Game,,6.8,105,12,11,22,28,14,8,1,1,3,5
https://www.gamespot.com/reviews/the-elder-scrolls-v-skyrim-review/1900-6344618/,Payday: The Heist,76,7.1,457,46,66,143,96,37,31,13,5,8,12
https://www.gamespot.com/reviews/call-of-duty-modern-warfare-3-review/1900-6344654/,Payday: The Heist,76,7.1,457,46,66,143,96,37,31,13,5,8,12
https://www.gamespot.com/reviews/super-mario-3d-land-review/1900-6344529/,The Lord of the Rings: War in the North,66,7.5,1053,182,193,306,188,92,26,24,5,9,28
https://www.gamespot.com/reviews/motionsports-adrenaline-review/1900-6344511/,The Lord of the Rings: War in the North,66,7.5,1053,182,193,306,188,92,26,24,5,9,28
https://www.gamespot.com/reviews/call-of-duty-modern-warfare-3-review/1900-6344474/,GoldenEye 007: Reloaded,72,7.3,548,63,131,155,83,48,25,8,8,9,18
https://www.gamespot.com/reviews/cities-xl-2012-review/1900-6344347/,GoldenEye 007: Reloaded,72,7.3,548,63,131,155,83,48,25,8,8,9,18
https://www.gamespot.com/reviews/dungeon-defenders-review/1900-6344317/,Dragon Ball Z: Ultimate Tenkaichi,55,6.8,631,163,78,91,72,48,41,41,27,27,43
https://www.gamespot.com/reviews/naruto-shippuden-ultimate-ninja-impact-review/1900-6344233/,Dragon Ball Z: Ultimate Tenkaichi,55,6.8,631,163,78,91,72,48,41,41,27,27,43
https://www.gamespot.com/reviews/dungeon-defenders-review/1900-6343956/,Rune Factory: Tides of Destiny,55,8.2,155,36,44,45,20,4,2,1,1,0,2
https://www.gamespot.com/reviews/the-adventures-of-tintin-the-secret-of-the-unicorn/1900-6341917/,Pokemon Rumble Blast,56,7.6,101,23,17,22,21,7,5,3,0,2,1
https://www.gamespot.com/reviews/payday-the-heist-review/1900-6343652/,Disney Universe,,6.5,89,8,13,14,21,14,7,2,4,2,4
https://www.gamespot.com/reviews/payday-the-heist-review/1900-6343821/,inFamous: Festival of Blood,78,8.1,336,55,92,132,37,10,3,2,1,1,3
https://www.gamespot.com/reviews/the-lord-of-the-rings-war-in-the-north-review/1900-6343820/,Battlefield 3,89,8.3,11861,4169,4146,1696,614,266,181,86,84,146,473
https://www.gamespot.com/reviews/the-lord-of-the-rings-war-in-the-north-review/1900-6343817/,The Haunted: Hell's Reach,51,6.3,78,5,7,10,22,14,9,4,1,4,2
https://www.gamespot.com/reviews/goldeneye-007-reloaded-review/1900-6343480/,Deus Ex: Human Revolution,90,8.6,7480,2153,3447,1153,361,140,60,35,26,35,70
https://www.gamespot.com/reviews/goldeneye-007-reloaded-review/1900-6343506/,Battlefield 3,89,8.3,11861,4169,4146,1696,614,266,181,86,84,146,473
https://www.gamespot.com/reviews/dragon-ball-z-ultimate-tenkaichi-review/1900-6343062/,Kinect Sports: Season Two,66,7.4,111,15,17,38,25,4,6,0,0,1,5
https://www.gamespot.com/reviews/dragon-ball-z-ultimate-tenkaichi-review/1900-6342881/,Professor Layton and the Last Specter,83,8.6,120,29,53,29,6,2,1,0,0,0,0
https://www.gamespot.com/reviews/rune-factory-tides-of-destiny-review/1900-6342895/,Uncharted 3: Drake's Deception,92,9,5130,2660,1734,446,129,42,21,16,10,10,62
https://www.gamespot.com/reviews/pokemon-rumble-blast-review/1900-6342886/,Kirby's Return to Dream Land,77,8.4,282,69,112,71,17,8,1,0,0,2,2
https://www.gamespot.com/reviews/disney-universe-review/1900-6342869/,Rocksmith,78,8.6,332,108,138,57,15,3,1,3,0,3,4
https://www.gamespot.com/reviews/infamous-festival-of-blood-review/1900-6342851/,A Game of Thrones: Genesis,53,5.1,135,13,5,10,14,27,16,16,11,6,17
https://www.gamespot.com/reviews/battlefield-3-review/1900-6342626/,Red Orchestra 2: Heroes of Stalingrad,76,7.1,506,71,107,123,70,41,31,16,14,13,20
https://www.gamespot.com/reviews/the-haunted-hells-reach-review/1900-6342608/,Dance Central 2,86,8.4,137,30,73,24,3,0,1,0,1,3,2
https://www.gamespot.com/reviews/deus-ex-human-revolution-the-missing-link-review/1900-6342304/,Rugby Challenge,,7.1,71,5,10,20,22,6,5,1,1,0,1
https://www.gamespot.com/reviews/battlefield-3-review/1900-6342248/,Rugby Challenge,,7.1,71,5,10,20,22,6,5,1,1,0,1
https://www.gamespot.com/reviews/kinect-sports-season-two/1900-6342191/,Sideway: New York,71,7.4,52,2,10,19,15,4,1,1,0,0,0
https://www.gamespot.com/reviews/professor-layton-and-the-last-specter-review/1900-6342186/,Just Dance 3,74,7.7,118,23,39,32,8,7,0,0,0,2,7
https://www.gamespot.com/reviews/uncharted-3-drakes-deception-review/1900-6341906/,Skylanders: Spyro's Adventure,,6.6,378,89,71,84,28,5,2,3,2,8,86
https://www.gamespot.com/reviews/kirbys-return-to-dreamland-review/1900-6341914/,Sesame Street: Once Upon a Monster,79,6.9,49,12,10,12,1,1,3,0,0,1,9
https://www.gamespot.com/reviews/rocksmith-review/1900-6341771/,Rocketbirds: Hardboiled Chicken,74,7,46,3,2,15,14,7,4,0,0,0,1
https://www.gamespot.com/reviews/a-game-of-thrones-genesis-review/1900-6341616/,Football Manager 2012,,8,227,48,92,49,14,7,2,6,0,2,7
https://www.gamespot.com/reviews/red-orchestra-2-heroes-of-stalingrad-review/1900-6341622/,Okabu,59,6.2,,,,,,,,,,,
https://www.gamespot.com/reviews/dance-central-2-review/1900-6341170/,Go Vacation,64,7.4,19,1,7,6,2,0,0,1,1,0,1
https://www.gamespot.com/reviews/wallabies-rugby-challenge-review/1900-6341555/,Ratchet & Clank: All 4 One,70,7.5,307,30,46,126,65,18,7,6,2,1,6
https://www.gamespot.com/reviews/wallabies-rugby-challenge-review/1900-6339976/,Fallout: New Vegas,84,8.3,13849,3527,5348,2729,1115,431,215,95,79,83,227
https://www.gamespot.com/reviews/sideway-new-york-review/1900-6341144/,Just Dance 3,74,7.7,118,23,39,32,8,7,0,0,0,2,7
https://www.gamespot.com/reviews/just-dance-3-review/1900-6340831/,Castlevania: Harmony of Despair,67,7.8,482,82,115,150,80,28,9,6,3,2,7
https://www.gamespot.com/reviews/skylanders-spyros-adventure-review/1900-6340851/,WRC 2: FIA World Rally Championship 2011,,6.3,80,9,5,19,11,11,9,6,2,3,5
https://www.gamespot.com/reviews/sesame-street-once-upon-a-monster-review/1900-6341148/,WRC 2: FIA World Rally Championship 2011,,6.3,80,9,5,19,11,11,9,6,2,3,5
https://www.gamespot.com/reviews/rocketbirds-hardboiled-chicken-review/1900-6341279/,Brunswick Pro Bowling (2009),44,5.8,31,5,1,4,6,3,1,5,2,2,2
https://www.gamespot.com/reviews/football-manager-2012-review/1900-6340512/,Orcs Must Die!,83,8,520,67,154,185,80,14,8,4,3,2,3
https://www.gamespot.com/reviews/okabu-review/1900-6341055/,Nuclear Dawn,71,7.6,89,21,13,24,18,3,4,0,1,1,4
https://www.gamespot.com/reviews/go-vacation-review/1900-6341050/,Dragon Age II,82,7.4,10146,1582,2770,2331,1361,619,444,209,141,169,520
https://www.gamespot.com/reviews/ratchet-and-clank-all-4-one-review/1900-6341018/,Dead Rising 2: Off the Record,66,7.5,351,48,69,110,62,27,12,4,3,4,12
https://www.gamespot.com/reviews/fallout-new-vegas-lonesome-road-review/1900-6340530/,The Cursed Crusade,55,5.5,268,25,11,25,44,39,37,33,8,25,21
https://www.gamespot.com/reviews/just-dance-3-review/1900-6339668/,The Cursed Crusade,55,5.5,268,25,11,25,44,39,37,33,8,25,21
https://www.gamespot.com/reviews/castlevania-harmony-of-despair-review/1900-6340094/,Deca Sports Extreme,52,2.7,,,,,,,,,,,
https://www.gamespot.com/reviews/wrc-2-review/1900-6340105/,Dead Rising 2: Off the Record,66,7.5,351,48,69,110,62,27,12,4,3,4,12
https://www.gamespot.com/reviews/wrc-2-review/1900-6339924/,Tetris Axis,74,7.4,44,0,7,29,2,3,0,1,1,0,1
https://www.gamespot.com/reviews/brunswick-pro-bowling-review/1900-6339838/,Orcs Must Die!,83,8,520,67,154,185,80,14,8,4,3,2,3
https://www.gamespot.com/reviews/orcs-must-die-review/1900-6339890/,Crysis,91,8.8,21879,11410,6495,1955,725,290,212,91,92,93,516
https://www.gamespot.com/reviews/nuclear-dawn-review/1900-6339919/,Crysis,91,8.8,21879,11410,6495,1955,725,290,212,91,92,93,516
https://www.gamespot.com/reviews/dragon-age-ii-mark-of-the-assassin-review/1900-6339912/,Ace Combat: Assault Horizon,78,7.1,809,140,123,204,142,49,51,31,19,14,36
https://www.gamespot.com/reviews/dead-rising-2-off-the-record-review/1900-6339834/,Ace Combat: Assault Horizon,78,7.1,809,140,123,204,142,49,51,31,19,14,36
https://www.gamespot.com/reviews/the-cursed-crusade/1900-6339615/,FIFA Soccer 12,67,8.1,3077,1116,1023,371,164,58,65,31,22,55,172
https://www.gamespot.com/reviews/the-cursed-crusade/1900-6339856/,Worms Ultimate Mayhem,66,7,70,9,8,21,17,5,1,5,1,0,3
https://www.gamespot.com/reviews/deca-sports-extreme-review/1900-6338906/,Spider-Man: Edge of Time,57,6.8,354,51,38,53,98,56,15,14,6,4,19
https://www.gamespot.com/reviews/dead-rising-2-off-the-record-review/1900-6339670/,Spider-Man: Edge of Time,57,6.8,354,51,38,53,98,56,15,14,6,4,19
https://www.gamespot.com/reviews/tetris-axis-review/1900-6339604/,NBA 2K12,,8.4,1137,401,416,182,45,21,16,8,6,16,26
https://www.gamespot.com/reviews/orcs-must-die-review/1900-6339433/,Hector: Badge of Carnage,,7.5,241,24,56,80,44,11,9,9,2,3,3
https://www.gamespot.com/reviews/crysis-review/1900-6339444/,Forza Motorsport 4,91,8.8,1247,555,480,112,41,13,6,3,6,5,26
https://www.gamespot.com/reviews/crysis-review/1900-6339445/,NBA 2K12,,8.4,1137,401,416,182,45,21,16,8,6,16,26
https://www.gamespot.com/reviews/ace-combat-assault-horizon-review/1900-6339008/,NBA 2K12,,8.4,1137,401,416,182,45,21,16,8,6,16,26
https://www.gamespot.com/reviews/ace-combat-assault-horizon-review/1900-6339016/,RAGE,79,7.5,4521,594,1296,1269,628,237,170,69,41,58,159
https://www.gamespot.com/reviews/fifa-12-review/1900-6338993/,Eufloria,63,7.7,175,18,58,53,22,11,5,1,2,1,4
https://www.gamespot.com/reviews/worms-ultimate-mayhem-review/1900-6339045/,Rochard,81,7.6,107,6,21,46,19,12,0,2,1,0,0
https://www.gamespot.com/reviews/spider-man-edge-of-time-review/1900-6338905/,Mercury Hg,74,7.6,,,,,,,,,,,
https://www.gamespot.com/reviews/spider-man-edge-of-time-review/1900-6338923/,Mercury Hg,74,7.6,,,,,,,,,,,
https://www.gamespot.com/reviews/nba-2k12-review/1900-6338719/,NBA JAM: On Fire Edition,85,8.3,162,31,67,49,6,3,1,2,1,1,1
https://www.gamespot.com/reviews/hector-badge-of-carnage-episode-3-review/1900-6338726/,NBA JAM: On Fire Edition,85,8.3,162,31,67,49,6,3,1,2,1,1,1
https://www.gamespot.com/reviews/forza-motorsport-4-review/1900-6338542/,RAGE,79,7.5,4521,594,1296,1269,628,237,170,69,41,58,159
https://www.gamespot.com/reviews/nba-2k12-review/1900-6338541/,RAGE,79,7.5,4521,594,1296,1269,628,237,170,69,41,58,159
https://www.gamespot.com/reviews/nba-2k12-review/1900-6338524/,Dark Souls,89,8.4,6770,3514,1573,491,273,159,159,95,82,131,293
https://www.gamespot.com/reviews/rage-review/1900-6338533/,Dark Souls,89,8.4,6770,3514,1573,491,273,159,159,95,82,131,293
https://www.gamespot.com/reviews/eufloria-review/1900-6338315/,X-Men: Destiny,47,5.3,388,28,15,48,53,54,68,38,25,27,32
https://www.gamespot.com/reviews/rochard-review/1900-6338523/,X-Men: Destiny,47,5.3,388,28,15,48,53,54,68,38,25,27,32
https://www.gamespot.com/reviews/mercury-hg-review/1900-6337825/,X-Men: Destiny,47,5.3,388,28,15,48,53,54,68,38,25,27,32
https://www.gamespot.com/reviews/mercury-hg-review/1900-6337824/,Out of the Park Baseball 12,79,7.2,,,,,,,,,,,
https://www.gamespot.com/reviews/nba-jam-on-fire-edition-review/1900-6338145/,Pro Evolution Soccer 2012,77,7.3,1066,272,209,201,131,64,33,26,17,27,86
https://www.gamespot.com/reviews/nba-jam-on-fire-edition-review/1900-6338106/,Pro Evolution Soccer 2012,77,7.3,1066,272,209,201,131,64,33,26,17,27,86
https://www.gamespot.com/reviews/rage-review/1900-6337942/,Harvest Moon: The Tale of Two Towns,68,7.9,86,23,14,25,14,4,2,3,0,0,1
https://www.gamespot.com/reviews/rage-review/1900-6338100/,FIFA Soccer 12,67,8.1,3077,1116,1023,371,164,58,65,31,22,55,172
https://www.gamespot.com/reviews/dark-souls-review/1900-6337621/,FIFA Soccer 12,67,8.1,3077,1116,1023,371,164,58,65,31,22,55,172
https://www.gamespot.com/reviews/dark-souls-review/1900-6337624/,ClaDun x2,74,7.2,33,10,3,5,6,4,1,1,0,1,2
https://www.gamespot.com/reviews/x-men-destiny-review/1900-6337622/,NHL 12,86,8.2,428,86,209,74,26,5,7,5,2,5,9
https://www.gamespot.com/reviews/x-men-destiny-review/1900-6337548/,Child of Eden,84,7.8,356,62,123,91,32,14,10,3,2,4,15
https://www.gamespot.com/reviews/x-men-destiny-review/1900-6337532/,Rotastic,,5,11,1,0,0,1,4,2,1,0,1,1
https://www.gamespot.com/reviews/out-of-the-park-baseball-12-review/1900-6337527/,F1 2011,83,8.2,611,143,233,141,39,20,7,5,3,3,17
https://www.gamespot.com/reviews/pro-evolution-soccer-2012-review/1900-6337299/,Bit.Trip Complete / THE BIT.TRIP,84,7.5,81,11,19,24,13,5,4,2,0,1,2
https://www.gamespot.com/reviews/pro-evolution-soccer-2012-review/1900-6337142/,F1 2011,83,8.2,611,143,233,141,39,20,7,5,3,3,17
https://www.gamespot.com/reviews/harvest-moon-the-tale-of-two-towns-review/1900-6337140/,Bit.Trip Complete / THE BIT.TRIP,84,7.5,81,11,19,24,13,5,4,2,0,1,2
https://www.gamespot.com/reviews/fifa-12-review/1900-6337114/,Renegade Ops,76,7.7,319,25,97,130,32,16,7,2,1,2,7
https://www.gamespot.com/reviews/fifa-12-review/1900-6336847/,Renegade Ops,76,7.7,319,25,97,130,32,16,7,2,1,2,7
https://www.gamespot.com/reviews/cladun-x2-review/1900-6336848/,TrackMania 2 Canyon,81,7.7,156,39,44,32,15,7,2,2,3,5,7
https://www.gamespot.com/reviews/nhl-12-review/1900-6336633/,NHL 12,86,8.2,428,86,209,74,26,5,7,5,2,5,9
https://www.gamespot.com/reviews/child-of-eden-review/1900-6336342/,Burnout Crash!,66,5.9,125,6,11,28,28,14,9,6,2,6,15
https://www.gamespot.com/reviews/rotastic-review/1900-6336384/,Burnout Crash!,66,5.9,125,6,11,28,28,14,9,6,2,6,15
https://www.gamespot.com/reviews/f1-2011-review/1900-6336120/,Tiger Woods PGA Tour 12: The Masters,43,7.3,400,52,144,85,36,11,11,10,8,14,29
https://www.gamespot.com/reviews/bittrip-saga-review/1900-6336228/,Leedmees,60,6.5,14,2,2,0,5,5,0,0,1,0,1
https://www.gamespot.com/reviews/f1-2011-review/1900-6335890/,Kirby Mass Attack,83,8.4,141,29,60,33,10,4,4,1,0,0,0
https://www.gamespot.com/reviews/bittrip-complete-review/1900-6335931/,Radiant Silvergun,,8.8,220,108,72,22,7,2,1,0,0,0,8
https://www.gamespot.com/reviews/renegade-ops-review/1900-6336085/,Dragon Quest Monsters: Joker 2,77,7.7,54,14,10,18,4,2,0,1,2,0,3
https://www.gamespot.com/reviews/renegade-ops-review/1900-6336012/,F1 2011,83,8.2,611,143,233,141,39,20,7,5,3,3,17
https://www.gamespot.com/reviews/trackmania-2-canyon-review/1900-6335508/,Call of Juarez: The Cartel,51,5.5,887,78,47,87,140,146,139,69,53,48,80
https://www.gamespot.com/reviews/nhl-12-review/1900-6335845/,Gears of War 3,91,9,5133,3025,1388,416,105,34,28,11,15,18,93
https://www.gamespot.com/reviews/burnout-crash-review/1900-6335867/,Men of War: Vietnam,68,6.1,101,13,6,12,21,14,15,6,6,3,5
https://www.gamespot.com/reviews/burnout-crash-review/1900-6335579/,SkyDrift,73,7.4,65,8,11,23,10,7,2,1,1,0,2
https://www.gamespot.com/reviews/tiger-woods-pga-tour-12-the-masters-review/1900-6335453/,SkyDrift,73,7.4,65,8,11,23,10,7,2,1,1,0,2
https://www.gamespot.com/reviews/leedmees-review/1900-6335444/,Driver: Renegade,48,3.8,26,1,2,2,1,1,5,0,2,3,9
https://www.gamespot.com/reviews/kirby-mass-attack-review/1900-6335451/,The Gunstringer,77,7.5,211,28,70,61,23,3,7,1,1,5,12
https://www.gamespot.com/reviews/radiant-silvergun-review/1900-6335201/,Hard Reset,73,7.2,581,56,66,204,128,66,25,12,7,7,10
https://www.gamespot.com/reviews/dragon-quest-monsters-joker-2-review/1900-6335161/,Avadon: The Black Fortress,,7.1,91,16,18,22,15,4,3,2,3,1,7
https://www.gamespot.com/reviews/f1-2011-review/1900-6334356/,BloodRayne: Betrayal,,6.3,148,13,18,30,24,18,19,7,4,1,14
https://www.gamespot.com/reviews/call-of-juarez-the-cartel-review/1900-6334821/,Star Fox 64,88,8.8,6579,1891,3225,1094,242,60,26,12,6,4,19
https://www.gamespot.com/reviews/gears-of-war-3-review/1900-6334586/,BloodRayne: Betrayal,,6.3,148,13,18,30,24,18,19,7,4,1,14
https://www.gamespot.com/reviews/men-of-war-vietnam-review/1900-6334313/,Hector: Badge of Carnage,,7.5,241,24,56,80,44,11,9,9,2,3,3
https://www.gamespot.com/reviews/skydrift-review/1900-6334364/,"Warhammer 40,000: Space Marine",74,7.9,2068,391,571,624,263,105,47,13,5,15,34
https://www.gamespot.com/reviews/skydrift-review/1900-6334176/,"Warhammer 40,000: Space Marine",74,7.9,2068,391,571,624,263,105,47,13,5,15,34
https://www.gamespot.com/reviews/driver-renegade-3d-review/1900-6333650/,"Warhammer 40,000: Space Marine",74,7.9,2068,391,571,624,263,105,47,13,5,15,34
https://www.gamespot.com/reviews/the-gunstringer-review/1900-6334310/,Crimson Alliance,72,7.1,84,6,14,32,14,7,2,4,2,0,3
https://www.gamespot.com/reviews/hard-reset-review/1900-6333789/,We Dance,,2.6,,,,,,,,,,,
https://www.gamespot.com/reviews/avadon-the-black-fortress-review/1900-6333629/,Resistance 3,83,8.4,1484,359,633,336,79,33,10,5,4,4,21
https://www.gamespot.com/reviews/bloodrayne-betrayal-review/1900-6333644/,Rise of Nightmares,54,6.5,151,22,17,25,28,20,13,5,3,7,11
https://www.gamespot.com/reviews/star-fox-64-3d-review/1900-6333301/,UFC Personal Trainer: The Ultimate Fitness System,70,7.3,83,18,11,22,16,3,3,2,3,3,2
https://www.gamespot.com/reviews/bloodrayne-betrayal-review/1900-6333297/,Dead Island,80,7.7,4589,603,1336,1378,636,246,131,59,59,37,104
https://www.gamespot.com/reviews/hector-badge-of-carnage-episode-2-senseless-acts-o/1900-6333270/,Dead Island,80,7.7,4589,603,1336,1378,636,246,131,59,59,37,104
https://www.gamespot.com/reviews/warhammer-40000-space-marine-review/1900-6333272/,Dead Island,80,7.7,4589,603,1336,1378,636,246,131,59,59,37,104
https://www.gamespot.com/reviews/warhammer-40000-space-marine-review/1900-6333276/,Age of Empires Online,70,6.5,411,54,44,84,92,40,20,19,11,13,34
https://www.gamespot.com/reviews/warhammer-40000-space-marine-review/1900-6333273/,Inazuma Eleven,74,8.1,63,24,12,14,5,1,3,0,2,0,2
https://www.gamespot.com/reviews/crimson-alliance-review/1900-6333121/,Street Fighter III: 3rd Strike - Fight for the Future,84,8.7,1168,387,467,209,54,17,11,2,2,3,16
https://www.gamespot.com/reviews/we-dance-review/1900-6332885/,Street Fighter III: 3rd Strike - Fight for the Future,84,8.7,1168,387,467,209,54,17,11,2,2,3,16
https://www.gamespot.com/reviews/resistance-3-review/1900-6332884/,Bastion,86,8.4,1625,336,742,341,114,38,16,9,5,5,19
https://www.gamespot.com/reviews/rise-of-nightmares-review/1900-6332880/,The Baconing,63,7,164,22,18,44,40,18,7,7,1,0,7
https://www.gamespot.com/reviews/ufc-personal-trainer-the-ultimate-fitness-system-r/1900-6332435/,Tom Clancy's Splinter Cell Classic Trilogy HD,67,8,136,34,35,28,24,5,4,2,1,1,2
https://www.gamespot.com/reviews/dead-island-review/1900-6332786/,Achron,54,5.1,,,,,,,,,,,
https://www.gamespot.com/reviews/dead-island-review/1900-6332785/,Rock of Ages,74,7.6,147,21,20,52,32,14,6,1,0,1,0
https://www.gamespot.com/reviews/dead-island-review/1900-6332610/,Persona 2: Innocent Sin,,8.8,329,137,117,47,15,5,1,0,3,0,4
https://www.gamespot.com/reviews/age-of-empires-online-review/1900-6332682/,Bodycount (2011),53,5,221,7,6,19,26,50,42,17,23,13,18
https://www.gamespot.com/reviews/inazuma-eleven-review/1900-6298364/,Bodycount (2011),53,5,221,7,6,19,26,50,42,17,23,13,18
https://www.gamespot.com/reviews/street-fighter-iii-third-strike-online-review/1900-6332402/,King Arthur: Fallen Champions,54,5.7,51,5,1,8,9,7,9,2,5,1,4
https://www.gamespot.com/reviews/street-fighter-iii-third-strike-online-review/1900-6332002/,Driver: San Francisco,80,7.8,1254,205,378,372,137,61,22,17,12,21,29
https://www.gamespot.com/reviews/bastion-review/1900-6332259/,Rugby World Cup 2011,55,5.5,55,5,3,6,7,7,11,6,3,6,1
https://www.gamespot.com/reviews/the-baconing-review/1900-6332258/,Rugby World Cup 2011,55,5.5,55,5,3,6,7,7,11,6,3,6,1
https://www.gamespot.com/reviews/splinter-cell-trilogy-hd-review/1900-6331771/,Madden NFL 12,78,7.1,713,78,154,204,113,60,27,18,13,11,35
https://www.gamespot.com/reviews/achron-review/1900-6332020/,Madden NFL 12,78,7.1,713,78,154,204,113,60,27,18,13,11,35
https://www.gamespot.com/reviews/rock-of-ages-review/1900-6332024/,Driver: San Francisco,80,7.8,1254,205,378,372,137,61,22,17,12,21,29
https://www.gamespot.com/reviews/shin-megami-tensei-persona-2-innocent-sin-review/1900-6331216/,Hole in the Wall,47,4.1,,,,,,,,,,,
https://www.gamespot.com/reviews/bodycount-review/1900-6331900/,Deus Ex: Human Revolution,90,8.6,7480,2153,3447,1153,361,140,60,35,26,35,70
https://www.gamespot.com/reviews/bodycount-review/1900-6331892/,Deus Ex: Human Revolution,90,8.6,7480,2153,3447,1153,361,140,60,35,26,35,70
https://www.gamespot.com/reviews/king-arthur-fallen-champions-review/1900-6331813/,Deus Ex: Human Revolution,90,8.6,7480,2153,3447,1153,361,140,60,35,26,35,70
