url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/pid/,Pid,"Oct 31, 2012","Macintosh, PC, PlayStation 3, Xbox 360",Pid is a unique platforming adventure game from Might and Delight.,Might and Delight,"Might and Delight, D3Publisher","Platformer, 2D, Action",Everyone 10+
https://www.gamespot.com/games/littlebigplanet-karting/,LittleBigPlanet Karting,"Nov 6, 2012",PlayStation 3,"Little Big Planet Karting will provide fans a new means to Play, Create, Share in the form of a competitive and cooperative karting adventure based in expansive 3D environments.","United Front Games, Media Molecule","SCE Australia, SCEA, SCEI, SCEE","Arcade, Driving/Racing",Everyone
https://www.gamespot.com/games/wwe-13/,WWE '13,"Oct 30, 2012","PlayStation 3, Wii, Xbox 360",WWE '13 is the newest installment in WWE's flagship video game franchise.,"THQ, Yuke's","THQ, 2K Sports","Action, Wrestling, Fighting",Teen
https://www.gamespot.com/games/super-monkey-ball-banana-splitz/,Super Monkey Ball: Banana Splitz,"Oct 23, 2012",PlayStation Vita,Super Monkey Ball Banana Splitz brings the banana-collecting fun to the PlayStation Vita.,Marvelous AQL,Sega,Party/Minigame,Everyone
https://www.gamespot.com/games/code-of-princess/,Code of Princess,"Oct 9, 2012","3DS, Nintendo Switch, PC",Code of Princess is an action RPG brawler for Nintendo 3DS with cooperative and competitive multiplayer.,"Studio Saizensen, Nicalis","Agatsuma Entertainment, ATLUS, Nicalis, Pikii Godo Kaisha, Degica","Action, Role-Playing",Teen
https://www.gamespot.com/games/zone-of-the-enders-hd-collection/,Zone of the Enders HD Collection,"Oct 30, 2012","PlayStation 3, Xbox 360",Zone of the Enders HD Collection bundles together both of the Zone of the Enders games and updates them with HD visuals.,High Voltage Software,Konami,Compilation,Mature
https://www.gamespot.com/games/zone-of-the-enders-hd-collection/,Zone of the Enders HD Collection,"Oct 30, 2012","PlayStation 3, Xbox 360",Zone of the Enders HD Collection bundles together both of the Zone of the Enders games and updates them with HD visuals.,High Voltage Software,Konami,Compilation,Mature
https://www.gamespot.com/games/halo-4/,Halo 4,"Nov 6, 2012","PC, Xbox 360",Halo 4 is the fourth installment in the Halo series where Master Chief returns to battle an ancient evil bent on vengeance and annihilation.,"343 Industries, Certain Affinity","Xbox Game Studios, Microsoft Game Studios","Shooter, 3D, Action, First-Person",Mature
https://www.gamespot.com/games/assassins-creed-iii-liberation/,Assassin's Creed III: Liberation,"Oct 30, 2012","PC, PlayStation 3, PlayStation 4, PlayStation Vita, Stadia, Xbox 360, Xbox One","Assassin's Creed III: Liberation has players take on the role of Aveline, the first playable female Assassin in the Assassin’s Creed saga, where you must use your skill, instinct and weaponry to hunt down and eliminate your enemies as you embark on a journey that will take you from the crowded streets of New Orleans through voodoo-haunted swamps and ancient Mayan ruins.","Ubisoft Sofia, Ubisoft",Ubisoft,"Action, Adventure",Mature
https://www.gamespot.com/games/need-for-speed-most-wanted/,Need for Speed: Most Wanted,"Oct 30, 2012","PC, PlayStation 3, PlayStation Vita, Wii U, Xbox 360",Need for Speed: Most Wanted is an open world Racing game and the 19th release in the long-running Need for Speed Franchise where players compete in races with police unified against them.,Criterion Games,Electronic Arts,"Simulation, Driving/Racing",Everyone 10+
https://www.gamespot.com/games/need-for-speed-most-wanted/,Need for Speed: Most Wanted,"Oct 30, 2012","PC, PlayStation 3, PlayStation Vita, Wii U, Xbox 360",Need for Speed: Most Wanted is an open world Racing game and the 19th release in the long-running Need for Speed Franchise where players compete in races with police unified against them.,Criterion Games,Electronic Arts,"Driving/Racing, Simulation",Everyone 10+
https://www.gamespot.com/games/painkiller-hell-and-damnation/,Painkiller: Hell & Damnation,"Oct 31, 2012","Linux, Macintosh, PC, PlayStation 3, Xbox 360",Painkiller Hell & Damnation has players take the role of Daniel Garner who is the unenviable position of being the Curse of Darkness and the Toy of Light as he must fight his way past hordes of demons and fiends.,The Farm 51,"Nordic Games Publishing, Intergrow","First-Person, Shooter, 3D, Action",Mature
https://www.gamespot.com/games/football-manager-2013/,Football Manager 2013,"Nov 1, 2012","Macintosh, PC",Football Manager 2013 brings 900-plus new and enhanced features to the Football Manager series.,Sports Interactive,Sega,"Sports, Team-Based, Management, Soccer",
https://www.gamespot.com/games/medal-of-honor-warfighter/,Medal of Honor: Warfighter,"Oct 23, 2012","PC, PlayStation 3, Xbox 360",Medal of Honor Warfighter is an up close and personal look at today's battlefield and the fight against the ongoing global terror threat.,Danger Close,Electronic Arts,"3D, Action, First-Person, Shooter",Mature
https://www.gamespot.com/games/zombie-driver-hd/,Zombie Driver HD,"Oct 17, 2012","iOS (iPhone/iPad), Ouya, PC, PlayStation 3, Xbox 360",,"Dream Bot Studios LLC, EXOR Studios","Dream Bot Studios LLC, EXOR Studios, CyberFront, Nordic Games Publishing",Simulation,Mature
https://www.gamespot.com/games/lucius/,Lucius,"Oct 26, 2012",PC,Lucius is the son of the devil and has to clear a mansion of its residents in this adventure game.,Shiver Games,Lace Mamba Global,"Action, Adventure",Rating Pending
https://www.gamespot.com/games/world-of-warcraft/,World of Warcraft,"Nov 23, 2004","Macintosh, PC","World of Warcraft is a massively multiplayer online role playing game that takes places four years since the aftermath of Warcraft III: Reign of Chaos where thousands of players can interact within the same world, from adventuring together to fighting against each other in epic battles.",Blizzard Entertainment,"Blizzard Entertainment, Activision, Vivendi Games","Role-Playing, Action, MMO, Adventure, Open-World, Third-Person",Teen
https://www.gamespot.com/games/zero-escape-virtues-last-reward/,Zero Escape: Virtue's Last Reward,"Oct 23, 2012","3DS, PlayStation Vita","Zero Escape: Virtue's Last Reward has players taking on the Nonary Game again, as it's back and more deadly than ever.",ChunSoft,"Aksys Games, ChunSoft, Rising Star Games",Adventure,Mature
https://www.gamespot.com/games/silent-hill-book-of-memories/,Silent Hill: Book of Memories,"Oct 16, 2012",PlayStation Vita,Silent Hill: Book of Memories brings the Silent Hill series onto the PlayStation Vita.,WayForward,"Konami, Capcom","Adventure, Survival, 3D, Action",Mature
https://www.gamespot.com/games/just-dance-4/,Just Dance 4,"Oct 9, 2012","PlayStation 3, Wii, Wii U, Xbox 360","Just Dance 4 features more than 40 new tracks, ranging from chart-topping Billboard hits to classic dance party tracks.","Ubisoft, Ubisoft Paris",Ubisoft,Music/Rhythm,Everyone 10+
https://www.gamespot.com/games/just-dance-4/,Just Dance 4,"Oct 9, 2012","PlayStation 3, Wii, Wii U, Xbox 360","Just Dance 4 features more than 40 new tracks, ranging from chart-topping Billboard hits to classic dance party tracks.","Ubisoft, Ubisoft Paris",Ubisoft,Music/Rhythm,Everyone 10+
https://www.gamespot.com/games/just-dance-4/,Just Dance 4,"Oct 9, 2012","PlayStation 3, Wii, Wii U, Xbox 360","Just Dance 4 features more than 40 new tracks, ranging from chart-topping Billboard hits to classic dance party tracks.","Ubisoft, Ubisoft Paris",Ubisoft,Music/Rhythm,Everyone 10+
https://www.gamespot.com/games/happy-wars/,Happy Wars,"Oct 12, 2012","PC, Xbox 360, Xbox One",Happy Wars is a casual multiplayer action game in which a large number of players control comical characters in fun battles.,Toylogic Inc.,Microsoft Game Studios,Action,Teen
https://www.gamespot.com/games/007-legends/,007 Legends,"Oct 16, 2012","PC, PlayStation 3, Wii U, Xbox 360","007 Legends ties together five classic Bond movies and his latest outing, Skyfall, in one video game.",Eurocom Entertainment Software,Activision,"Shooter, 3D, Action, First-Person",Teen
https://www.gamespot.com/games/007-legends/,007 Legends,"Oct 16, 2012","PC, PlayStation 3, Wii U, Xbox 360","007 Legends ties together five classic Bond movies and his latest outing, Skyfall, in one video game.",Eurocom Entertainment Software,Activision,"First-Person, Shooter, 3D, Action",Teen
https://www.gamespot.com/games/liberation-maiden/,Liberation Maiden,"Oct 25, 2012","3DS, iOS (iPhone/iPad)",Liberation Maiden is a full-scale 3D sci-fi shooter created by critically acclaimed developer Goichi Suda.,Grasshopper Manufacture,Level 5,"2D, Shoot-'Em-Up, Action",Teen
https://www.gamespot.com/games/mugen-souls/,Mugen Souls,"Oct 16, 2012","PC, PlayStation 3","Mugen Souls features a free-roaming battle map, turn-based combat, and massive amounts of customization and growth.","Compile Heart, GCREST","Ghostlight, NIS America, Compile Heart",Role-Playing,Teen
https://www.gamespot.com/games/naughty-bear-panic-in-paradise/,Naughty Bear: Panic in Paradise,"Oct 8, 2012","PlayStation 3, Xbox 360",Naughty Bear Panic in Paradise is a follow-up to 2010's surreal action game.,Behaviour Interactive,505 Games,Action,Teen
https://www.gamespot.com/games/derrick-the-deathfin/,Derrick the Deathfin,"Oct 9, 2012","Linux, Macintosh, PC, PlayStation 3",,Different Tuna,Different Tuna,"Arcade, Driving/Racing",Everyone 10+
https://www.gamespot.com/games/dance-central-3/,Dance Central 3,"Oct 16, 2012",Xbox 360,Dance Central 3 is the third installment in the popular Dance Central game for the Kinect on the Xbox 360.,Harmonix Music Systems,Microsoft Game Studios,Music/Rhythm,Teen
https://www.gamespot.com/games/the-unfinished-swan/,The Unfinished Swan,"Oct 23, 2012","iOS (iPhone/iPad), PC, PlayStation 3, PlayStation 4, PlayStation Vita",Unfinished Swan is a first-person painting game and the debut title from Giant Sparrow.,"Inline Assembly, Giant Sparrow, Armature Studio","Annapurna Interactive, SCEI, SCE Australia, SCEE, SCEA","First-Person, 3D, Adventure",Everyone 10+
https://www.gamespot.com/games/inazuma-eleven-strikers/,Inazuma Eleven Strikers,"Sep 28, 2012",Wii,,Level 5,"Level 5, Nintendo","Sports, Team-Based, Arcade, Soccer",
https://www.gamespot.com/games/warlords-2011/,Warlords (2011),"Oct 9, 2012","PlayStation 3, Xbox 360",Warlords is a remake of the classic Atari 2600 title.,Griptonite Games,Atari SA,Action,Everyone 10+
https://www.gamespot.com/games/professor-layton-and-the-miracle-mask/,Professor Layton and the Miracle Mask,"Oct 28, 2012",3DS,"Professor Layton's first adventure on the Nintendo 3DS system takes him to the colorful city of Monte d'Or, where he must stop a mysterious man from wreaking havoc with the powerful Mask of Chaos.",Level 5,"Nintendo, Level 5",Puzzle,Everyone 10+
https://www.gamespot.com/games/retro-city-rampage/,Retro City Rampage,"Oct 9, 2012","3DS, Android, iOS (iPhone/iPad), Linux, Macintosh, Nintendo Switch, PC, PlayStation 3, PlayStation 4, PlayStation Vita, PSP, Wii, Xbox 360","A parody of the open-world action genre, Retro City Rampage takes modern game mechanics and mashes them into an authentic 8-bit experience.",Vblank Entertainment Inc.,Vblank Entertainment Inc.,"Action, Adventure",Teen
https://www.gamespot.com/games/retro-city-rampage/,Retro City Rampage,"Oct 9, 2012","3DS, Android, iOS (iPhone/iPad), Linux, Macintosh, Nintendo Switch, PC, PlayStation 3, PlayStation 4, PlayStation Vita, PSP, Wii, Xbox 360","A parody of the open-world action genre, Retro City Rampage takes modern game mechanics and mashes them into an authentic 8-bit experience.",Vblank Entertainment Inc.,Vblank Entertainment Inc.,"Adventure, Action",Teen
https://www.gamespot.com/games/nba-2k13/,NBA 2K13,"Oct 2, 2012","Android, iOS (iPhone/iPad), PC, PlayStation 3, PSP, Wii, Wii U, Xbox 360","NBA 2K13 will let gamers pit the best players in NBA history against the new dynasty of talent, including the much-debated matchup between the 2012 U.S. Men's National Team and the 1992 ""Dream Team.""","Virtuos, 2K Sports, Visual Concepts","2K Sports, 2K Games","Sports, Team-Based, Basketball, Simulation",Everyone
https://www.gamespot.com/games/nba-2k13/,NBA 2K13,"Oct 2, 2012","Android, iOS (iPhone/iPad), PC, PlayStation 3, PSP, Wii, Wii U, Xbox 360","NBA 2K13 will let gamers pit the best players in NBA history against the new dynasty of talent, including the much-debated matchup between the 2012 U.S. Men's National Team and the 1992 ""Dream Team.""","Virtuos, 2K Sports, Visual Concepts","2K Sports, 2K Games","Sports, Team-Based, Basketball, Simulation",Everyone
https://www.gamespot.com/games/the-walking-dead-a-telltale-games-series/,The Walking Dead: A Telltale Games Series,"Dec 11, 2012","Android, iOS (iPhone/iPad), Macintosh, Nintendo Switch, PC, PlayStation 3, PlayStation 4, PlayStation Vita, Xbox 360, Xbox One",The Walking Dead: A Telltale Games Series is a zombie game that lets players experience the true horror and emotional impact of being a survivor of the undead apocalypse.,"Telltale Games, Square Enix","Telltale Games, CyberFront, Skybound LLC, Square Enix",Adventure,Mature
https://www.gamespot.com/games/the-walking-dead-a-telltale-games-series/,The Walking Dead: A Telltale Games Series,"Dec 11, 2012","Android, iOS (iPhone/iPad), Macintosh, Nintendo Switch, PC, PlayStation 3, PlayStation 4, PlayStation Vita, Xbox 360, Xbox One",The Walking Dead: A Telltale Games Series is a zombie game that lets players experience the true horror and emotional impact of being a survivor of the undead apocalypse.,"Telltale Games, Square Enix","Telltale Games, CyberFront, Skybound LLC, Square Enix",Adventure,Mature
https://www.gamespot.com/games/the-walking-dead-a-telltale-games-series/,The Walking Dead: A Telltale Games Series,"Dec 11, 2012","Android, iOS (iPhone/iPad), Macintosh, Nintendo Switch, PC, PlayStation 3, PlayStation 4, PlayStation Vita, Xbox 360, Xbox One",The Walking Dead: A Telltale Games Series is a zombie game that lets players experience the true horror and emotional impact of being a survivor of the undead apocalypse.,"Telltale Games, Square Enix","Telltale Games, Skybound LLC, CyberFront, Square Enix",Adventure,Mature
https://www.gamespot.com/games/wrc-3-fia-world-rally-championship/,WRC 3: FIA World Rally Championship,"Mar 26, 2013","PC, PlayStation 3, PlayStation Vita, Xbox 360",,"Milestone S.r.l, Boss Baddie","CyberFront, Plug In Digital, Milestone S.r.l, Namco Bandai Games","Driving/Racing, Simulation",Everyone
https://www.gamespot.com/games/forza-horizon/,Forza Horizon,"Oct 23, 2012",Xbox 360,Forza Horizon is a pick-up-and-play racing experience with a festival atmosphere and the freedom of the open road.,PLAYGROUND,"Microsoft Game Studios, Turn 10","Simulation, Driving/Racing",Teen
https://www.gamespot.com/games/fable-the-journey/,Fable: The Journey,"Oct 9, 2012",Xbox 360,Fable: The Journey is the newest installment in the Fable franchise.,Lionhead Studios,Microsoft Game Studios,"Action, Role-Playing",Teen
https://www.gamespot.com/games/dragon-ball-z-for-kinect/,Dragon Ball Z for Kinect,"Oct 9, 2012",Xbox 360,Dragon Ball Z for Kinect lets you unleash your inner Super Saiyan - with no controller in the way.,Spike Chunsoft,"Bandai Namco Games, Namco Bandai Games","3D, Fighting, Action",Teen
https://www.gamespot.com/games/xcom-enemy-unknown/,XCOM: Enemy Unknown,"Oct 8, 2012","Android, iOS (iPhone/iPad), Linux, Macintosh, PC, PlayStation 3, PlayStation Vita, Xbox 360",The developer of the Civilization franchise takes a shot at another cherished strategy series.,"Firaxis Games, Virtuos, Feral Interactive, 2K Games","2K Games, Feral Interactive","Turn-Based, Strategy",Mature
https://www.gamespot.com/games/xcom-enemy-unknown/,XCOM: Enemy Unknown,"Oct 8, 2012","Android, iOS (iPhone/iPad), Linux, Macintosh, PC, PlayStation 3, PlayStation Vita, Xbox 360",The developer of the Civilization franchise takes a shot at another cherished strategy series.,"Virtuos, Firaxis Games, Feral Interactive, 2K Games","2K Games, Feral Interactive","Turn-Based, Strategy",Mature
https://www.gamespot.com/games/xcom-enemy-unknown/,XCOM: Enemy Unknown,"Oct 8, 2012","Android, iOS (iPhone/iPad), Linux, Macintosh, PC, PlayStation 3, PlayStation Vita, Xbox 360",The developer of the Civilization franchise takes a shot at another cherished strategy series.,"Firaxis Games, Virtuos, Feral Interactive, 2K Games","2K Games, Feral Interactive","Turn-Based, Strategy",Mature
https://www.gamespot.com/games/war-of-the-roses/,War of the Roses,"Oct 2, 2012",PC,War of the Roses is a new IP that transports players back in time to the battle-ravaged dynastic civil war era of 15th-century England.,Fatshark AB,"Ascaron Entertainment UK, Paradox Interactive, CyberFront",Action,Rating Pending
https://www.gamespot.com/games/nba-baller-beats/,NBA Baller Beats,"Sep 11, 2012",Xbox 360,NBA Baller Beats lets players utilize the Kinect by tracking both full-body gameplay and ball movement.,HB Studios Multimedia,Majesco Games,"Arcade, Baseball, Sports, Team-Based",Everyone 10+
https://www.gamespot.com/games/fifa-soccer-13/,FIFA Soccer 13,"Sep 25, 2012","3DS, iOS (iPhone/iPad), PC, PlayStation 2, PlayStation 3, PlayStation Vita, PSP, Wii, Wii U, Xbox 360","FIFA 13 is the 2012 release of EA's soccer game franchise and is driven by five innovations involving artificial intelligence, dribbling, ball control and physical play.",Electronic Arts,"EA Sports, Sony DADC Brasil, Electronic Arts","Simulation, Soccer, Sports, Team-Based",Everyone
https://www.gamespot.com/games/nights-into-dreams/,NiGHTS Into Dreams...,"Aug 31, 1996","PC, PlayStation 2, PlayStation 3, Saturn, Xbox 360",,"Sonic Team, Sega","Sega, Samsung, Tec Toy",Action,Kids to Adults
https://www.gamespot.com/games/realms-of-ancient-war/,Realms of Ancient War,"Sep 19, 2012","PC, PlayStation 3, Xbox 360",R.A.W. is a heroic fantasy hack-and-slash that takes you to a continent ravaged by a war that happened 10 years ago.,Wizarbox,"Focus Home Interactive, Zoo Digital Publishing","Action, Adventure",Teen
