url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/gotta-protectors-cart-of-darkness/,Gotta Protectors: Cart of Darkness,"Apr 14, 2022",Nintendo Switch,,ANCIENT CORP,"Limited Run Games, 8-4, ANCIENT CORP","Strategy, Real-Time",Teen
https://www.gamespot.com/games/teardown/,Teardown,"Apr 21, 2022",PC,,Tuxedo Labs,Tuxedo Labs,"Action, Adventure",
https://www.gamespot.com/games/rogue-legacy-2/,Rogue Legacy 2,"Aug 18, 2020","PC, Xbox One, Xbox Series X",,Cellar Door Games,Cellar Door Games,"Roguelike, Role-Playing",Everyone 10+
https://www.gamespot.com/games/bugsnax/,Bugsnax,"Nov 12, 2020","Macintosh, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,"Young Horses, Inc","Young Horses, Inc, Fangamer","Action, Adventure",Everyone 10+
https://www.gamespot.com/games/nintendo-switch-sports/,Nintendo Switch Sports,"Apr 29, 2022",Nintendo Switch,,Nintendo,Nintendo,Sports,Everyone 10+
https://www.gamespot.com/games/the-stanley-parable-ultra-deluxe/,The Stanley Parable: Ultra Deluxe,"Apr 27, 2022","Linux, Macintosh, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,"Crows Crows Crows, Galactic Cafe","Crows Crows Crows, Galactic Cafe","First-Person, 3D, Adventure",Everyone 10+
https://www.gamespot.com/games/back-4-blood/,Back 4 Blood,"Oct 7, 2021","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Turtle Rock Studios,"Warner Bros. Games, Warner Bros. Interactive Entertainment","First-Person, Shooter, 3D, Action",Mature
https://www.gamespot.com/games/road-96/,Road 96,"Aug 16, 2021","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Digixart Entertainment,"Digixart Entertainment, Merge Games, Plug In Digital, Koch Media, Ravenscourt","First-Person, Adventure, 3D",Teen
https://www.gamespot.com/games/postal-4-no-regerts/,POSTAL 4: No Regerts,"Oct 14, 2019",PC,"POSTAL 4: No Regerts is a satirical and outrageous comedic open world first person shooter and the long-awaited true sequel to what’s been fondly dubbed as ""The Worst Game Ever™"", POSTAL 2!",Running With Scissors,Running With Scissors,"Shooter, 3D, Action, First-Person",
https://www.gamespot.com/games/cat-cafe-manager/,Cat Cafe Manager,"Apr 14, 2022","Nintendo Switch, PC",,Roost Games,Freedom! Games,"Management, Strategy",Teen
https://www.gamespot.com/games/norco/,NORCO,"Mar 24, 2022","Macintosh, PC",,Geography of Robots,"Geography of Robots, Raw Fury",Adventure,
https://www.gamespot.com/games/lego-star-wars-the-skywalker-saga/,LEGO Star Wars: The Skywalker Saga,"Apr 5, 2022","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,TT Games,"Warner Bros. Interactive Entertainment, Warner Bros., Warner Bros. Games","Adventure, Action",Everyone 10+
https://www.gamespot.com/games/13-sentinels-aegis-rim/,13 Sentinels: Aegis Rim,"Sep 22, 2020","Nintendo Switch, PlayStation 4",,Vanillaware,"ATLUS, Sega, Koch Media",Adventure,Teen
https://www.gamespot.com/games/mlb-the-show-22/,MLB The Show 22,"Apr 1, 2022","Nintendo Switch, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Sony Interactive Entertainment San Diego Studio,"MLBAM, Sony Interactive Entertainment, MLB AM","Baseball, Simulation, Sports, Team-Based",Everyone
https://www.gamespot.com/games/chinatown-detective-agency/,Chinatown Detective Agency,"Apr 7, 2022","Macintosh, Nintendo Switch, PC, Xbox One",,General Interactive Co.,"Humble Games, General Interactive Co.",Adventure,Teen
https://www.gamespot.com/games/weird-west/,Weird West,"Mar 31, 2022","PC, PlayStation 4, Xbox One",,Wolfeye Studios,"Devolver Digital, Special Reserve Games","Action, Role-Playing",Mature
https://www.gamespot.com/games/tiny-tinas-wonderlands/,Tiny Tina's Wonderlands,"Mar 25, 2022","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,"Gearbox Software, Gearbox Publishing, 2K Games","2K Games, Gearbox Publishing, Take-Two Interactive","3D, Action, First-Person, Shooter",Teen
https://www.gamespot.com/games/kirby-and-the-forgotten-land/,Kirby and the Forgotten Land,"Mar 25, 2022",Nintendo Switch,,HAL Labs,Nintendo,"Platformer, Action, 3D",Everyone 10+
https://www.gamespot.com/games/ghostwire-tokyo/,GhostWire: Tokyo,"Mar 22, 2022","PC, PlayStation 4, PlayStation 5",,"Tango Gameworks, Bethesda Softworks","Bethesda Softworks, ZeniMax Media","Action, Adventure",Teen
https://www.gamespot.com/games/wwe-2k22/,WWE 2K22,"Mar 8, 2022","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Visual Concepts,"2K Games, 2K Sports, Take-Two Interactive","Fighting, Wrestling, Action",Teen
https://www.gamespot.com/games/elden-ring/,Elden Ring,"Feb 25, 2022","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",Elden Ring,From Software,"From Software, Bandai Namco Games","Role-Playing, Action",Mature
https://www.gamespot.com/games/stranger-of-paradise-final-fantasy-origin/,Stranger of Paradise: Final Fantasy Origin,"Mar 15, 2022","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Team Ninja,"Square Enix, Koei Tecmo Games","Role-Playing, Action",Mature
https://www.gamespot.com/games/tunic/,Tunic,"Mar 16, 2022","Macintosh, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Andrew Shouldice,Finji,"Action, Role-Playing",
https://www.gamespot.com/games/triangle-strategy/,Triangle Strategy,"Mar 4, 2022",Nintendo Switch,,"Artdink, Nintendo","Nintendo, Square Enix","Strategy, Turn-Based",Teen
https://www.gamespot.com/games/destiny-2/,Destiny 2,"Sep 6, 2017","PC, PlayStation 4, PlayStation 5, Stadia, Xbox One, Xbox Series X","Humanity’s last safe city has fallen to an overwhelming invasion force, led by Ghaul, the imposing commander of the brutal Red Legion. He has stripped the city’s Guardians of their power, and forced the survivors to flee. You will venture to mysterious, unexplored worlds of our solar system to discover an arsenal of weapons and devastating new combat abilities. To defeat the Red Legion and confront Ghaul, you must reunite humanity’s scattered heroes, stand together, and fight back to reclaim our home.","Bungie Software, Activision","Activision, Bungie Software, Sony Interactive Entertainment","First-Person, Shooter, 3D, Action",Teen
https://www.gamespot.com/games/assassins-creed-valhalla/,Assassin's Creed Valhalla,"Nov 10, 2020","PC, PlayStation 4, PlayStation 5, Stadia, Xbox One, Xbox Series X","Become Eivor, a mighty Viking raider and lead your clan from the harsh shores of Norway to a new home amid the lush farmlands of ninth-century England. Explore a beautiful, mysterious open world where you'll face brutal enemies, raid fortresses, build your clan's new settlement, and forge alliances to win glory and earn a place in Valhalla.","Ubisoft Montreal, Ubisoft Bordeaux, Ubisoft Sofia, Ubisoft Singapore",Ubisoft,"Adventure, Action",Mature
https://www.gamespot.com/games/puzzle-quest-3/,Puzzle Quest 3,"Mar 1, 2022","Android, iOS (iPhone/iPad), PC",,Infinity Plus 2,505 Games,"Matching/Stacking, Puzzle",Everyone 10+
https://www.gamespot.com/games/gran-turismo-7/,Gran Turismo 7,"Mar 4, 2022","PlayStation 4, PlayStation 5",,Polyphony Digital,"PlayStation Studios, Polyphony Digital Inc","Simulation, Driving/Racing",Everyone
https://www.gamespot.com/games/total-war-warhammer-iii/,Total War: WARHAMMER III,"Feb 17, 2022","Linux, Macintosh, PC",,Creative Assembly,Sega,"Real-Time, Strategy",Teen
https://www.gamespot.com/games/lost-ark/,Lost Ark,"Feb 11, 2022",PC,,Smilegate,Amazon Game Studios,"MMO, Role-Playing",Mature
https://www.gamespot.com/games/land-of-screens/,Land of Screens,"Feb 4, 2022","Macintosh, Nintendo Switch, PC",,Serenity Forge,Way Down Deep,Adventure,Everyone
https://www.gamespot.com/games/final-fantasy-vii-the-first-soldier/,Final Fantasy VII The First Soldier,"Nov 17, 2021","Android, iOS (iPhone/iPad)",,Ateam Inc.,Square Enix,"Action, Shooter, Tactical, Third-Person",
https://www.gamespot.com/games/the-king-of-fighters-xv/,The King of Fighters XV,"Feb 14, 2022","PC, PlayStation 4, PlayStation 5, Xbox Series X",,SNK Corporation,"SNK Corporation, Deep Silver, Koch Media, Prime Matter","Fighting, Action, 2D",Teen
https://www.gamespot.com/games/grapple-dog/,Grapple Dog,"Feb 10, 2022","Nintendo Switch, PC",,Joseph Gribbin,"Super Rare Games, Super Rare Originals","2D, Action, Platformer",Everyone
https://www.gamespot.com/games/horizon-forbidden-west/,Horizon Forbidden West,"Feb 18, 2022","PlayStation 4, PlayStation 5",,Guerrilla,"Sony Interactive Entertainment, PlayStation Studios","Adventure, Action",Teen
https://www.gamespot.com/games/dying-light-2-stay-human/,Dying Light 2 Stay Human,"Feb 4, 2022","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",Dying Light 2,Techland,"Techland, Spike Chunsoft","Survival, 3D, Action, Adventure",Mature
https://www.gamespot.com/games/sifu/,SIFU,"Feb 6, 2022","PC, PlayStation 4, PlayStation 5",,Sloclap,"Microids, Sloclap, H2 Interactive Co., Ltd., Maximum Games","Action, 3D, Beat-'Em-Up",Mature
https://www.gamespot.com/games/olliolli-world/,OlliOlli World,"Feb 8, 2022","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,roll7,"Private Division, Take-Two Interactive","2D, Action, Platformer",Everyone 10+
https://www.gamespot.com/games/pokemon-legends-arceus/,Pokemon Legends: Arceus,"Jan 28, 2022",Nintendo Switch,,Game Freak,"Nintendo, The Pokemon Company","Role-Playing, Management",Everyone
https://www.gamespot.com/games/uncharted-legacy-of-thieves-collection/,Uncharted: Legacy of Thieves Collection,"Jan 28, 2022","PC, PlayStation 4, PlayStation 5",,"Iron Galaxy Studios, SCEE","PlayStation PC, SCEE, PlayStation Studios",Compilation,Teen
https://www.gamespot.com/games/pupperazzi/,Pupperazzi,"Jan 20, 2022","Macintosh, PC, Xbox One",,Sundae Month,Kitfox Games,"Action, Adventure",Everyone
https://www.gamespot.com/games/windjammers-2/,WindJammers 2,"Jan 20, 2022","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Stadia, Xbox One, Xbox Series X",,DotEmu,DotEmu,Sports,Everyone
https://www.gamespot.com/games/tom-clancys-rainbow-six-extraction/,Tom Clancy's Rainbow Six Extraction,"Jan 20, 2022","PC, PlayStation 4, PlayStation 5, Stadia, Xbox One, Xbox Series X",,Ubisoft Montreal,Ubisoft,"Shooter, Tactical, Action, First-Person",Mature
https://www.gamespot.com/games/nobody-saves-the-world/,Nobody Saves the World,"Jan 18, 2022","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,DrinkBox Studios,DrinkBox Studios,"Role-Playing, Action",Teen
https://www.gamespot.com/games/rocket-league/,Rocket League,"Jul 7, 2015","Linux, Macintosh, Nintendo Switch, PC, PlayStation 4, Xbox One","Rocket League is a visceral, high-octane, physics-based vehicle sports game that lets you choose one of a variety of high-flying cars equipped with huge rocket boosters.","Psyonix, Panic Button","Psyonix, Warner Bros. Interactive Entertainment, Nintendo, 505 Games","Team-Based, Arcade, Soccer, Sports",Everyone
https://www.gamespot.com/games/god-of-war/,God of War,"Apr 20, 2018","PC, PlayStation 4",God of War is coming to the PlayStation 4.,SCE Santa Monica,"PlayStation PC, Sony Interactive Entertainment","Action, Adventure",Mature
https://www.gamespot.com/games/monster-hunter-rise/,Monster Hunter Rise,"Mar 26, 2021","Nintendo Switch, PC",,Capcom,Capcom,"Role-Playing, Action",Teen
https://www.gamespot.com/games/the-gunk/,The Gunk,"Dec 16, 2021","PC, Xbox One, Xbox Series X",,Image & Form,Thunderful,"Platformer, Action, 3D",Teen
https://www.gamespot.com/games/final-fantasy-xiv-online-a-realm-reborn/,Final Fantasy XIV Online: A Realm Reborn,"Aug 27, 2013","Macintosh, PC, PlayStation 3, PlayStation 4, PlayStation 5","After a tumultuous launch, an entirely new team at Square-Enix has completely redesigned and rebuilt their second MMO, Final Fantasy XIV Online, from the ground up.",Square Enix,"Square Enix, Sony DADC Brasil","MMO, Role-Playing",Teen
https://www.gamespot.com/games/ruined-king-a-league-of-legends-story/,Ruined King: A League of Legends Story,"Nov 16, 2021","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Airship Syndicate Entertainment,Riot Forge,Role-Playing,Teen
https://www.gamespot.com/games/shovel-knight-pocket-dungeon/,Shovel Knight Pocket Dungeon,"Dec 13, 2021","Macintosh, Nintendo Switch, PC, PlayStation 4, Xbox One",,Vine,Yacht Club Games,"Action, Puzzle",Everyone
https://www.gamespot.com/games/halo-infinite/,Halo Infinite,"Dec 8, 2021","PC, Xbox One, Xbox Series X",The Master Chief returns in Halo Infinite – the next chapter of the legendary franchise.,343 Industries,Xbox Game Studios,"3D, Action, First-Person, Shooter",Teen
https://www.gamespot.com/games/big-brain-academy-brain-vs-brain/,Big Brain Academy: Brain vs. Brain,"Dec 3, 2021",Nintendo Switch,,Nintendo,Nintendo,Party/Minigame,Everyone
https://www.gamespot.com/games/solar-ash/,Solar Ash,"Dec 2, 2021","PC, PlayStation 4, PlayStation 5",,Heart Machine,Annapurna Interactive,"Action, Adventure",Teen
https://www.gamespot.com/games/halo-infinite/,Halo Infinite,"Dec 8, 2021","PC, Xbox One, Xbox Series X",The Master Chief returns in Halo Infinite – the next chapter of the legendary franchise.,343 Industries,Xbox Game Studios,"3D, Action, First-Person, Shooter",Teen
https://www.gamespot.com/games/pokemon-brilliant-diamond/,Pokemon Brilliant Diamond / Shining Pearl,"Nov 19, 2021",Nintendo Switch,,"ILCA, Inc.","Nintendo, The Pokemon Company","Role-Playing, Management",Everyone
https://www.gamespot.com/games/battlefield-2042/,Battlefield 2042,"Nov 12, 2021","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,EA DICE,Electronic Arts,"Tactical, Action, First-Person, Shooter",Mature
https://www.gamespot.com/games/sherlock-holmes-chapter-one/,Sherlock Holmes: Chapter One,"Nov 16, 2021","PC, PlayStation 4, PlayStation 5, Xbox Series X",,Frogwares,"Frogwares, Frogwares Ireland ltd, IntraGames","First-Person, 3D, Adventure",Mature
https://www.gamespot.com/games/grand-theft-auto-the-trilogy-the-definitive/,Grand Theft Auto: The Trilogy - The Definitive Edition,"Nov 11, 2021","Android, iOS (iPhone/iPad), Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Grove Street Games,"Rockstar Games, Take-Two Interactive, 2K Games",Compilation,Mature
https://www.gamespot.com/games/inscryption/,Inscryption,"Oct 19, 2021","Linux, Macintosh, PC",,Daniel Mullins Games,Devolver Digital,Card Game,
https://www.gamespot.com/games/new-world/,New World,"Sep 28, 2021",PC,New World,Amazon Game Studios,Amazon Game Studios,Role-Playing,Teen
https://www.gamespot.com/games/bright-memory-infinite/,Bright Memory: Infinite,"Nov 11, 2021","PC, Xbox Series X",,FYQD-Studio,Playism,"First-Person, Shooter, 3D, Action",
https://www.gamespot.com/games/call-of-duty-vanguard/,Call of Duty: Vanguard,"Nov 4, 2021","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Sledgehammer Games,"Activision, Sony Interactive Entertainment","Tactical, Action, First-Person, Shooter",Mature
https://www.gamespot.com/games/age-of-empires-iv/,Age of Empires IV,"Oct 28, 2021",PC,,Relic,Xbox Game Studios,"Real-Time, Strategy",Teen
https://www.gamespot.com/games/shin-megami-tensei-v/,Shin Megami Tensei V,"Nov 12, 2021",Nintendo Switch,,ATLUS,"ATLUS, Nintendo, Sega",Role-Playing,Mature
https://www.gamespot.com/games/forza-horizon-5/,Forza Horizon 5,"Nov 5, 2021","PC, Xbox One, Xbox Series X",,PLAYGROUND,Xbox Game Studios,"Driving/Racing, Simulation",Everyone
https://www.gamespot.com/games/riders-republic/,Riders Republic,"Oct 28, 2021","PC, PlayStation 4, PlayStation 5, Stadia, Xbox One, Xbox Series X",,Ubisoft,Ubisoft,Sports,Teen
https://www.gamespot.com/games/voice-of-cards-the-isle-dragon-roars/,Voice of Cards: The Isle Dragon Roars,"Oct 28, 2021","Nintendo Switch, PC, PlayStation 4",,A-lim,Square Enix,Card Game,Teen
https://www.gamespot.com/games/unpacking/,Unpacking,"Nov 2, 2021","Linux, Macintosh, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One",,Witch Beam,"Witch Beam, Humble Games",Puzzle,Everyone
https://www.gamespot.com/games/mario-party-superstars/,Mario Party Superstars,"Oct 29, 2021",Nintendo Switch,,Nd Cube,Nintendo,Party/Minigame,Everyone
https://www.gamespot.com/games/unsighted/,Unsighted,"Sep 30, 2021","Nintendo Switch, PC, PlayStation 4, Xbox One",,Studio Pixel Punk,"Humble Games, Limited Run Games","Action, Role-Playing",Teen
https://www.gamespot.com/games/the-good-life/,The Good Life,"Oct 15, 2021","Nintendo Switch, PC, PlayStation 4, Xbox One, Xbox Series X",,White Owls,"White Owls, Playism, Limited Run Games, Active Gaming Media Inc.",Role-Playing,Teen
https://www.gamespot.com/games/hot-wheels-unleashed/,Hot Wheels Unleashed,"Sep 27, 2021","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Stadia, Xbox One, Xbox Series X",,Milestone S.r.l,"Milestone S.r.l, Koch Media","Driving/Racing, Arcade",Everyone
https://www.gamespot.com/games/alan-wake/,Alan Wake,"May 18, 2010","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox 360, Xbox One, Xbox Series X",Alan Wake is a psychological thriller set in the American Northwest.,Remedy Entertainment,"Epic Games, Nordic Games Publishing, Remedy Entertainment, Microsoft Game Studios","Action, Adventure, Survival, 3D",Teen
https://www.gamespot.com/games/resident-evil-4/,Resident Evil 4,"Mar 24, 2023",PlayStation 5,,Capcom,Capcom,"Adventure, Survival, 3D, Action",
https://www.gamespot.com/games/marvels-guardians-of-the-galaxy/,Marvel's Guardians of the Galaxy,"Oct 26, 2021","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Eidos Montreal,Square Enix,"Action, Adventure",Teen
https://www.gamespot.com/games/the-dark-pictures-anthology-house-of-ashes/,The Dark Pictures Anthology: House of Ashes,"Oct 22, 2021","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,SuperMassive Games,Bandai Namco Games,"3D, Action, Adventure, Survival",Mature
https://www.gamespot.com/games/rainbow-billy-the-curse-of-the-leviathan/,Rainbow Billy: The Curse of the Leviathan,"Oct 5, 2021","Nintendo Switch, PC, PlayStation 4, Xbox One",,ManaVoid Entertainment Inc.,Skybound LLC,"Action, Adventure",Everyone
https://www.gamespot.com/games/outer-wilds/,Outer Wilds,"May 28, 2019","Nintendo Switch, PC, PlayStation 4, Xbox One",Outer Wilds is an open world mystery about a solar system trapped in an endless time loop.,"Mobius Digital, LLC","Annapurna Interactive, Limited Run Games","Adventure, Action",Everyone 10+
https://www.gamespot.com/games/back-4-blood/,Back 4 Blood,"Oct 7, 2021","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Turtle Rock Studios,"Warner Bros. Games, Warner Bros. Interactive Entertainment","3D, Action, First-Person, Shooter",Mature
https://www.gamespot.com/games/nickelodeon-all-star-brawl/,Nickelodeon All-Star Brawl,"Oct 5, 2021","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,"Ludosity Interactive, Fair Play Labs","GameMill Entertainment, Maximum Games, Just For Games, NBG EDV, Ripples","Fighting, 2D, Action",Everyone 10+
https://www.gamespot.com/games/tetris-effect-connected/,Tetris Effect: Connected,"Nov 10, 2020","Nintendo Switch, Oculus Quest, PC, PlayStation 4, Xbox One, Xbox Series X",,Monstars Inc.,Enhance Games,"Matching/Stacking, Puzzle",Everyone
https://www.gamespot.com/games/disco-elysium/,Disco Elysium,"Oct 15, 2019","iOS (iPhone/iPad), Macintosh, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Stadia, Xbox One, Xbox Series X","Disco Elysium is a groundbreaking open world role playing game. You’re a detective with a unique skill system at your disposal and a whole city block to carve your path across. Interrogate unforgettable characters, crack murders or take bribes. Become a hero or an absolute disaster of a human being.",ZA/UM,"ZA/UM, iam8bit",Role-Playing,Mature
https://www.gamespot.com/games/far-cry-6/,Far Cry 6,"Oct 7, 2021","PC, PlayStation 4, PlayStation 5, Stadia, Xbox One, Xbox Series X",,Ubisoft Toronto,Ubisoft,"Adventure, Action",Mature
https://www.gamespot.com/games/metroid-dread/,Metroid Dread,"Oct 8, 2021",Nintendo Switch,,"Mercury Steam, Nintendo",Nintendo,"Metroidvania, Platformer, Action",Teen
https://www.gamespot.com/games/jett-the-far-shore/,JETT: The Far Shore,"Oct 5, 2021","PC, PlayStation 4, PlayStation 5",,"Superbrothers, Pine Scented Software",Superbrothers,"Action, Adventure",Everyone
https://www.gamespot.com/games/diablo-ii/,Diablo II,"Jun 28, 2000","Macintosh, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X","While its graphics appear somewhat dated, Diablo II has incredible replay value, and most importantly, it offers a lot of addictive gameplay in either the single-player or the multiplayer mode.","Blizzard Entertainment, Blizzard North","Sierra Entertainment, Blizzard Entertainment, Activision, Havas Interactive, N/A","Action, Role-Playing",Mature
https://www.gamespot.com/games/aragami-2/,Aragami 2,"Sep 17, 2021","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Lince Works,"Merge Games, Lince Works, Arc System Works","Action, Adventure",Mature
https://www.gamespot.com/games/fifa-22/,FIFA 22,"Sep 27, 2021","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Stadia, Xbox One, Xbox Series X",,EA Canada,Electronic Arts,"Sports, Team-Based, Simulation, Soccer",Everyone
https://www.gamespot.com/games/super-monkey-ball-banana-mania/,Super Monkey Ball: Banana Mania,"Oct 2, 2021","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Sega,Sega,Compilation,Everyone 10+
https://www.gamespot.com/games/death-stranding/,Death Stranding,"Nov 8, 2019","PC, PlayStation 4, PlayStation 5",Death Stranding is a PlayStation 4 exclusive from Hideo Kojima's new studio.,Kojima Productions,"505 Games, Sony Interactive Entertainment, PlayStation Studios","Action, Adventure",Mature
https://www.gamespot.com/games/sable/,Sable,"Sep 23, 2021","PC, Xbox One, Xbox Series X",,Shed-Works,Raw Fury,"Action, Adventure",Everyone
https://www.gamespot.com/games/kena-bridge-of-spirits/,Kena: Bridge of Spirits,"Sep 21, 2021","PC, PlayStation 4, PlayStation 5",,Emberlab,"Emberlab, Maximum Games, H2 Interactive Co., Ltd.","Action, Adventure",Teen
https://www.gamespot.com/games/lost-judgment/,Lost Judgment,"Sep 21, 2021","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Ryu ga Gotoku Studios,Sega,"Adventure, Action",Mature
https://www.gamespot.com/games/toem/,TOEM,"Sep 17, 2021","Macintosh, Nintendo Switch, PC, PlayStation 5",,Something We Made,Something We Made,Adventure,Everyone
https://www.gamespot.com/games/the-artful-escape/,The Artful Escape,"Sep 9, 2021","iOS (iPhone/iPad), Macintosh, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Beethoven & Dinosaur,"Beethoven & Dinosaur, Annapurna Interactive",Adventure,Everyone 10+
https://www.gamespot.com/games/the-big-con/,The Big Con,"Aug 31, 2021","Nintendo Switch, PC, Xbox One, Xbox Series X",,Mighty Yell,"Mighty Yell, Skybound LLC",Adventure,Teen
https://www.gamespot.com/games/warioware-get-it-together/,WarioWare: Get It Together!,"Sep 10, 2021",Nintendo Switch,,"Nintendo, Intelligent Systems",Nintendo,Party/Minigame,Everyone 10+
https://www.gamespot.com/games/tales-of-arise/,Tales of Arise,"Sep 10, 2021","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,Bandai Namco Games,Bandai Namco Games,Role-Playing,Teen
https://www.gamespot.com/games/deathloop/,Deathloop,"Sep 14, 2021","PC, PlayStation 5","If at first you don't succeed Die, Die Again",Arkane Studios,Bethesda Softworks,"Action, First-Person, Shooter, 3D",Mature
https://www.gamespot.com/games/life-is-strange-true-colors/,Life is Strange: True Colors,"Sep 10, 2021","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Stadia, Xbox One, Xbox Series X",,Deck Nine Games,Square Enix,"Action, Adventure",Mature
https://www.gamespot.com/games/lost-in-random/,Lost in Random,"Sep 10, 2021","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",,"Zoink!, Electronic Arts",Electronic Arts,"Action, Adventure",Everyone 10+
https://www.gamespot.com/games/psychonauts-2/,Psychonauts 2,"Aug 25, 2021","Linux, Macintosh, PC, PlayStation 4, Xbox One, Xbox Series X",Psychonauts 2 is an upcoming platform video game being developed by Double Fine Productions.,Double Fine Productions,"Xbox Game Studios, Microsoft Corporation, Double Fine Productions","Action, Adventure",Teen
https://www.gamespot.com/games/no-more-heroes-iii/,No More Heroes III,"Aug 27, 2021","Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",The latest numbered entry in the No More Heroes series... No More Heroes 3 is coming in 2020!,Grasshopper Manufacture,"Pix'n Love, Marvelous, Grasshopper Manufacture, Marvelous Inc., Xseed Games","Action, Adventure",Mature
