url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/mlb-slugfest-loaded/,MLB SlugFest: Loaded,"Jun 23, 2004","PlayStation 2, Xbox","If you're looking for a superfun, easy-to-understand baseball game this year, SlugFest: Loaded is definitely your best bet.",Point of View,Midway,"Team-Based, Arcade, Baseball, Sports",Teen
https://www.gamespot.com/games/crash-bandicoot-purple-riptos-rampage/,Crash Bandicoot Purple: Ripto's Rampage,"Jun 3, 2004",Game Boy Advance,The levels and minigames in Crash Bandicoot Purple: Ripto's Rage are fun to come back to even after you've seen the Crash-Spyro crossover all the way to the end.,Vicarious Visions,"VU Games, Coktel Vision",Party/Minigame,Everyone
https://www.gamespot.com/games/spyro-orange-the-cortex-conspiracy/,Spyro Orange: The Cortex Conspiracy,"Jun 3, 2004",Game Boy Advance,Spyro Orange: The Cortex Conspiracy is better suited for novice players who mainly want to see how the Crash-Spyro crossover turns out.,Vicarious Visions,"VU Games, Coktel Vision",Party/Minigame,Everyone
https://www.gamespot.com/games/galactic-wrestling-featuring-ultimate-muscle/,Galactic Wrestling: Featuring Ultimate Muscle,"Jun 30, 2004",PlayStation 2,"On its own merits, Galactic Wrestling is a solid grappler. But anyone hoping for a step forward from the first Ultimate Muscle game is going to be a bit disappointed.",Aki Corp.,Bandai,"Fighting, Wrestling, Action",Teen
https://www.gamespot.com/games/missing-since-january/,Missing: Since January,"Jun 25, 2004",PC,"If you fancy yourself a skilled Internet sleuth, Missing may prove to be an engrossing and unique experience.",Lexis Numerique,"The Adventure Company, Ubisoft",Adventure,Mature
https://www.gamespot.com/games/3d-slam-ping-pong/,3D Slam Ping-Pong,"Dec 5, 2003",Mobile,"While 3D Slam Ping-Pong's concept is simple, the game's modes and fast pace make a winning combination.",Sorrent,Sorrent,Sports,
https://www.gamespot.com/games/qbz-for-prizes/,QBz for Prizes,"Mar 12, 2004",Mobile,"QBz for Prizes is a tidy, simple game that's been very nicely retrofitted for mobile consumption and competition.",Atlas Mobile,Atlas Mobile,Puzzle,
https://www.gamespot.com/games/diamond-mind-baseball-9/,Diamond Mind Baseball 9,March 2004,PC,"Tom Trippett's long-running series enters its ninth edition as the ""King of Baseball Replay Simulations.""",Diamond Mind,Diamond Mind,"Management, Sports, Team-Based, Baseball",
https://www.gamespot.com/games/baseball-mogul-2005/,Baseball Mogul 2005,May 2004,PC,Baseball Mogul 2005 has all but ignored the recent evolution of text-based sports management simulations.,Sports Mogul,Sports Mogul,"Simulation, Sports, Team-Based, Baseball",Everyone
https://www.gamespot.com/games/dexters-laboratory-security-alert/,Dexter's Laboratory Security Alert!,"Mar 4, 2004",Mobile,"Dexter's Laboratory is a fun game, if you can look past its dull early levels and a few flaws.",Macrospace,Macrospace,Action,
https://www.gamespot.com/games/nhl-eastside-hockey-manager/,NHL Eastside Hockey Manager,"Oct 19, 2004",PC,This fantastically addictive management simulation covers the entire world of hockey.,Sports Interactive,"Sega Europe, Sega","Hockey, Simulation, Sports, Team-Based",Everyone
https://www.gamespot.com/games/street-racing-syndicate/,Street Racing Syndicate,"Aug 31, 2004","Game Boy Advance, GameCube, PC, PlayStation 2, Xbox","SRS tries to deliver an authentic street racing experience, but really only delivers an unexciting series of races.","Raylight Studios, Eutechnyx","Zoo Digital Publishing, Namco, Nintendo, KISS Ltd., Codemasters","Driving/Racing, Simulation",Teen
https://www.gamespot.com/games/gauntlet-1985/,Gauntlet (1985),October 1985,"Amstrad CPC, Apple II, Arcade Games, Atari 8-bit, Atari ST, Commodore 64, Mobile, MSX, NES, PC, Sega Master System, Sinclair ZX81/Spectrum, Xbox 360",Valkyrie needs food... badly!,"U.S. Gold, Gremlin Graphics, Mindscape Inc., Atari Games (Midway), Adventuresoft UK Ltd, Gremlin Interactive, TKO Software, Tengen, Tiertex Design Studios, Digital Eclipse","U.S. Gold, Mindscape Inc., Namco, Atari Games (Midway), Kixx, Digital Bridges, I-Play, Erbe Software, US Gold, Tengen, Tec Toy, Midway","Action, Arcade",Everyone
https://www.gamespot.com/games/terminator-3-the-redemption/,Terminator 3: The Redemption,"Sep 2, 2004","GameCube, PlayStation 2, Xbox","If you still have any interest in all things Terminator, or if you are even just a fan of good old-fashioned shooters, T3: The Redemption is certainly worth a weekend rental.",Paradigm Entertainment,Atari SA,"Action, Shooter, Third-Person, 3D",Teen
https://www.gamespot.com/games/terminator-3-the-redemption/,Terminator 3: The Redemption,"Sep 2, 2004","GameCube, PlayStation 2, Xbox","If you still have any interest in all things Terminator, or if you are even just a fan of good old-fashioned shooters, T3: The Redemption is certainly worth a weekend rental.",Paradigm Entertainment,Atari SA,"Action, Shooter, Third-Person, 3D",Teen
https://www.gamespot.com/games/silent-hill-4-the-room/,Silent Hill 4: The Room,"Sep 7, 2004","PC, PlayStation 2, Xbox","The Room retains the dark, disturbing soul that is the unsettling center of the Silent Hill experience.","Konami, KCET",Konami,"3D, Action, Adventure, Survival",Mature
https://www.gamespot.com/games/madden-nfl-2005/,Madden NFL 2005,"Aug 9, 2004","DS, Game Boy Advance, GameCube, PC, PlayStation, PlayStation 2, Windows Mobile, Xbox, Zodiac","Madden NFL 2005 is still Madden. That is to say, it's another superb game of football that continues Madden's long legacy as one of the best in the business.","Exient Entertainment, EA Tiburon, BudCat, Mobile Digital Media, Floodgate Entertainment","EA Sports, Mobile Digital Media","Football (American), Simulation, Sports, Team-Based",Everyone
https://www.gamespot.com/games/venus-williams-tennis/,Venus Williams Tennis,"Jul 13, 2004",Mobile,Venus Williams Tennis isn't a very good game of tennis.,Manastone,Mforma,"Sports, Tennis",
https://www.gamespot.com/games/chessmaster-10th-edition/,Chessmaster 10th Edition,"Aug 12, 2004",PC,"If you're looking for a good chess program that's packed with a plethora of features and all the bells and whistles, you'll be very happy with Chessmaster 10th Edition.",Ubisoft,"Ubisoft, Focus Multimedia",Trivia/Board Game,Everyone
https://www.gamespot.com/games/bush-vs-kerry-boxing/,Bush vs. Kerry Boxing,"Aug 25, 2004",Mobile,"Bush vs. Kerry Boxing is a clever repurposing of Sorrent's existing boxing game, providing a rare example of a current events-based game that's actually fun to play.",Sorrent,Sorrent,"Boxing, Sports",
https://www.gamespot.com/games/flipit/,FlipIt!,"Feb 18, 2004",Mobile,"If you're on the hunt for a good, difficult puzzle game that will keep you busy, FlipIt!'s 50 levels will give you a lot to think about.",G3 Studios,G3 Studios,Puzzle,
https://www.gamespot.com/games/grand-theft-auto/,Grand Theft Auto,"Feb 28, 1998","Game Boy Color, PC, PlayStation","If you're armed with weapons and a strong disrespect for authority, you might just want to take that Body Count song to heart and become a cop killer.","Tarantula Studios, Rockstar Toronto, DMA Design, Visual Sciences","Rockstar Games, M3, BMG Interactive Entertainment, Take-Two Interactive, ASC Games, Sold Out Software, GungHo, Syscom","Adventure, Action",Mature
https://www.gamespot.com/games/anarchy-online/,Anarchy Online,"Jun 26, 2001",PC,"If it can conquer its technical problems, Anarchy Online will be the very best online role-playing game around.",Funcom,"Fun Com, Funcom","MMO, Role-Playing",Teen
https://www.gamespot.com/games/metroid/,Metroid,"Aug 15, 1987","Famicom Disk System, Game Boy Advance, NES",Samus Aran's first adventure was also one of the first games to utilize a password system to save your progress.,Nintendo,Nintendo,"Action, Metroidvania, Platformer",Everyone
https://www.gamespot.com/games/dance-dance-revolution-extreme/,Dance Dance Revolution Extreme,"Sep 21, 2004","Arcade Games, PlayStation 2",DDR Extreme goes beyond the standard update and delivers new styles of gameplay that freshen up the experience without spoiling it.,"Konami, KCET",Konami,Music/Rhythm,Everyone
https://www.gamespot.com/games/pitfall-the-lost-expedition/,Pitfall: The Lost Expedition,"Feb 18, 2004","Game Boy Advance, GameCube, PC, PlayStation 2, Wii, Xbox","If you're on the lookout for a solid platformer for a weekend rental, then Pitfall: The Lost Expedition is right up your alley.","Torus Games, Edge of Reality, Beenox","Activision, Aspyr","3D, Action, Platformer",Everyone
https://www.gamespot.com/games/headhunter-redemption/,Headhunter: Redemption,"Sep 21, 2004","PlayStation 2, Xbox","Headhunter: Redemption just isn't a very interesting game, from any angle.",Amuze,Sega,"Adventure, Action",Mature
https://www.gamespot.com/games/full-spectrum-warrior/,Full Spectrum Warrior,"Jun 1, 2004","Mobile, PC, PlayStation 2, Xbox","Full Spectrum Warrior is very good overall, and deserves credit for being something other than just another military-themed shooter or strategy game.","5TH Cell, Pandemic Studios","THQ Wireless, THQ, Focus Multimedia, MediaQuest, Nordic Games Publishing, ak tronic, SCEE, SCEA, Sega, Microsoft Game Studios, THQ Nordic","Real-Time, Strategy",Mature
https://www.gamespot.com/games/fatal-frame-ii-crimson-butterfly/,Fatal Frame II: Crimson Butterfly,"Dec 10, 2003","PlayStation 2, Xbox","Fatal Frame II: Crimson Butterfly may be light on challenge, but it's still rich in great, dark atmosphere.",Tecmo,"Ubisoft, Tecmo, SCEA, Microsoft Game Studios","3D, Action, Adventure, Survival",Mature
https://www.gamespot.com/games/toca-race-driver-2-the-ultimate-racing-simulator/,TOCA Race Driver 2: The Ultimate Racing Simulator,"Apr 13, 2004","PC, PlayStation 2, PSP, Xbox","Codemasters is bringing its most extensive motorsports game to the PSP, complete with authentic performance cars, realistic damage, and challenging AI.","Codemasters, Sumo Digital","Codemasters, Shall Luck Plus, Interchannel, Atari SA","Simulation, Driving/Racing",Teen
https://www.gamespot.com/games/f-zero-gp-legend/,F-Zero: GP Legend,"Sep 20, 2004",Game Boy Advance,"Time has been kind to this old gameplay standard, and it is as much fun to play today as it ever was.",Suzak,Nintendo,"Driving/Racing, Arcade",Everyone
https://www.gamespot.com/games/ape-escape-pumped-and-primed/,Ape Escape: Pumped & Primed,"Oct 20, 2004",PlayStation 2,"As a party game, Pumped & Primed is nice insomuch that it should be easy for even your nongamer friends to pick up. However, its appeal is limited.",SCEI,"SCEI, Ubisoft",Party/Minigame,Teen
https://www.gamespot.com/games/silent-hill-4-the-room/,Silent Hill 4: The Room,"Sep 7, 2004","PC, PlayStation 2, Xbox","The Room retains the dark, disturbing soul that is the unsettling center of the Silent Hill experience.","Konami, KCET",Konami,"3D, Action, Adventure, Survival",Mature
https://www.gamespot.com/games/vietcong-purple-haze/,Vietcong: Purple Haze,"Jan 28, 2004","PC, PlayStation 2, Xbox","Thoroughly retooled by a new developer, Purple Haze generally makes a mess of what used to be a good game.","Pterodon, Coyote Developments","Gathering, Mastertronic","First-Person, Shooter, 3D, Action",Mature
https://www.gamespot.com/games/conflict-vietnam/,Conflict: Vietnam,"Sep 10, 2004","Mobile, PC, PlayStation 2, Xbox","A solidly average game whose few original ideas are compromised by screwy controls, some pacing problems, and a punishing save-game system.","8bit Games, Pivotal Games","Synergenix, Global Star Software, Sold Out Software, SCi, Square Enix","Shooter, Third-Person, 3D, Action",Mature
https://www.gamespot.com/games/second-sight/,Second Sight,"Sep 21, 2004","GameCube, PC, PlayStation 2, Xbox","Despite a few rough patches, Second Sight ought to be an entertaining and unique ride for just about any action fan.",Free Radical Design,"Codemasters, THQ Nordic","Adventure, Action",Teen
https://www.gamespot.com/games/forgotten-realms-demon-stone/,Forgotten Realms: Demon Stone,"Sep 14, 2004","PC, PlayStation 2, Xbox","Those who appreciate this brand of brute-force, hack-and-slash gameplay should find in Demon Stone a great-looking and enjoyable, if somewhat familiar, experience.",Stormfront Studios,"Atari SA, Sold Out Software","Action, Beat-'Em-Up, 3D",Teen
https://www.gamespot.com/games/tak-2-the-staff-of-dreams/,Tak 2: The Staff of Dreams,"Oct 11, 2004","GameCube, PlayStation 2, Xbox","The Staff of Dreams is definitely a more well-conceived game than The Power of Juju, but the whole experience is muddled by an inconsistent difficulty and slapdash level designs.",Avalanche Software,THQ,"Action, 3D, Platformer",Everyone
https://www.gamespot.com/games/yu-yu-hakusho-dark-tournament/,Yu Yu Hakusho: Dark Tournament,"Sep 21, 2004",PlayStation 2,Big-time Yu Yu Hakusho fans will definitely find Dark Tournament to be a much more engaging experience than those just looking for a good 3D fighting game.,Digital Fiction,Atari SA,"3D, Action, Fighting",Teen
https://www.gamespot.com/games/tiger-woods-pga-tour-2005/,Tiger Woods PGA Tour 2005,"Sep 20, 2004","DS, GameCube, Macintosh, Mobile, PC, PlayStation 2, PSP, Xbox","Tiger Woods takes good advantage of the capabilities of the DS, and it's easily the most technically accomplished handheld golf game to date.","Sensory Sweep, EA Sports, Electronic Arts, I-Play, Headgate, EA Canada","EA Sports, Electronic Arts, Aspyr, EA Games","Golf, Sports, Simulation",Everyone
https://www.gamespot.com/games/tiger-woods-pga-tour-2005/,Tiger Woods PGA Tour 2005,"Sep 20, 2004","DS, GameCube, Macintosh, Mobile, PC, PlayStation 2, PSP, Xbox","Tiger Woods takes good advantage of the capabilities of the DS, and it's easily the most technically accomplished handheld golf game to date.","Sensory Sweep, EA Sports, Electronic Arts, I-Play, Headgate, EA Canada","EA Sports, Electronic Arts, Aspyr, EA Games","Simulation, Golf, Sports",Everyone
https://www.gamespot.com/games/tiger-woods-pga-tour-2005/,Tiger Woods PGA Tour 2005,"Sep 20, 2004","DS, GameCube, Macintosh, Mobile, PC, PlayStation 2, PSP, Xbox","Tiger Woods takes good advantage of the capabilities of the DS, and it's easily the most technically accomplished handheld golf game to date.","Sensory Sweep, EA Sports, Electronic Arts, I-Play, Headgate, EA Canada","EA Sports, Electronic Arts, Aspyr, EA Games","Golf, Sports, Simulation",Everyone
https://www.gamespot.com/games/robotech-invasion/,Robotech: Invasion,"Oct 5, 2004","PlayStation 2, Xbox",Robotech: Invasion's single-player campaign still suffers from the same bland gameplay and mission design that plagued its predecessor.,Vicious Cycle,Global Star Software,"First-Person, Shooter, 3D, Action",Teen
https://www.gamespot.com/games/robin-hood-defender-of-the-crown-2004/,Robin Hood: Defender of the Crown (2004),"Aug 19, 2004",Mobile,"Defender of the Crown benefits from the great concept of its predecessors, but it is unable to deliver an interface worthy of its pedigree.",Simian Industries,"I-Play, Digital Bridges",Strategy,
https://www.gamespot.com/games/banjo-pilot/,Banjo-Pilot,"Jan 12, 2005",Game Boy Advance,"Banjo Pilot is a kart-style racing game which features over eight characters from the Banjo-Kazooie series, each with its own aircraft and storyline, including Banjo, Mumbo Jumbo, Humba Wumba, Guntilda, Klungo, Jolly Roger and Kazooie.",Rare Ltd.,THQ,"Driving/Racing, Arcade",Everyone
https://www.gamespot.com/games/tron-2-0/,Tron 2.0,"Aug 26, 2003","Game Boy Advance, Macintosh, PC, Xbox","The story mode is overly simplistic and tedious, but the bonus games are actually quite fun and engaging.","Digital Eclipse, Mac Play, Monolith Productions, Climax Group","Buena Vista Interactive, Mac Play, Monolith Productions, Disney Interactive Studios","Adventure, Action",Teen
https://www.gamespot.com/games/blitzkrieg-2003/,Blitzkrieg (2003),"May 12, 2003","Macintosh, PC","Despite its flaws, Blitzkrieg is fast-paced, challenging, and generally enjoyable.","Nival Interactive, La Plata, ACTive Gaming, Intex Publishing","Runesoft, cdv Software, Hip Games, Intex Publishing","Real-Time, Strategy",Teen
https://www.gamespot.com/games/army-men-rts/,Army Men: RTS,"Mar 24, 2002","GameCube, PC, PlayStation 2",Console gamers who haven't been spoiled by the likes of Starcraft or Red Alert 2 are in for a treat.,Pandemic Studios,"Global Star Software, 3DO, 2K Games, Capcom","Real-Time, Strategy",Teen
https://www.gamespot.com/games/midtown-madness-3/,Midtown Madness 3,"Jun 17, 2003","Mobile, Xbox",Players looking for a terrific online racing game won't be disappointed.,"BeTomorrow, Digital Illusions","In-Fusio, Microsoft Game Studios","Arcade, Driving/Racing",Everyone
https://www.gamespot.com/games/tork-prehistoric-punk/,Tork: Prehistoric Punk,"Jan 12, 2005",Xbox,Not even time can stand in the way of Tork. This cave boy must travel through time to find those responsible for kidnapping his father and destroying his village.,Tiwak,Ubisoft,"3D, Action, Platformer",Everyone
https://www.gamespot.com/games/metal-slug-advance/,Metal Slug Advance,"Dec 2, 2004",Game Boy Advance,Metal Slug's first foray onto the GBA is a resounding success.,Noise Factory,"Ignition Entertainment, SNK Playmore","Action, 2D, Shoot-'Em-Up",Teen
https://www.gamespot.com/games/donkey-kong-country-2-diddys-kong-quest/,Donkey Kong Country 2: Diddy's Kong Quest,December 1995,"Game Boy Advance, Super Nintendo",,Rare Ltd.,Nintendo,"Action, 2D, Platformer",Kids to Adults
https://www.gamespot.com/games/playboy-the-mansion/,Playboy: The Mansion,"Jan 25, 2005","PC, PlayStation 2, Xbox","Playboy: The Mansion blends social simulation with role-playing and empire-building gameplay. As Hugh Hefner, you build the Playboy Mansion and magazine into a cultural icon and a powerful brand.",Cyberlore Studios,"Ubisoft, Arush Entertainment","Strategy, Management",Mature
https://www.gamespot.com/games/playboy-the-mansion/,Playboy: The Mansion,"Jan 25, 2005","PC, PlayStation 2, Xbox","Playboy: The Mansion blends social simulation with role-playing and empire-building gameplay. As Hugh Hefner, you build the Playboy Mansion and magazine into a cultural icon and a powerful brand.",Cyberlore Studios,"Ubisoft, Arush Entertainment","Strategy, Management",Mature
